organ_type	drug_name	toxicity_label
Hepatic	pseudoephedrine	0
Hepatic	repaglinide	0
Hepatic	ferrous gluconate	0
Hepatic	tenecteplase	0
Hepatic	pioglitazone	0
Hepatic	pentoxifylline	0
Hepatic	bromocriptine	0
Hepatic	pholcodine	0
Hepatic	scopolamine	0
Hepatic	oxcarbazepine	0
Hepatic	prilocaine	0
Hepatic	picosulfate sodium	0
Hepatic	deoxycholate	0
Hepatic	zopiclone	0
Hepatic	tulobuterol	0
Hepatic	lanthanum carbonate	0
Hepatic	etravirine	0
Hepatic	eprosartan	0
Hepatic	ethanol	0
Hepatic	potassium chloride	0
Hepatic	alteplase	0
Hepatic	ipratropium	0
Hepatic	sipuleucel-t	0
Hepatic	nelarabine	0
Hepatic	diflunisal	0
Hepatic	saccharomyces cerevisiae	0
Hepatic	hepatitis b surface antigen vaccine	0
Hepatic	haloperidol	0
Hepatic	dexrazoxane	0
Hepatic	mirtazapine	0
Hepatic	lithium	0
Hepatic	paclitaxel	0
Hepatic	domperidone	0
Hepatic	methoxy polyethylene glycol-epoetin beta	0
Hepatic	albumin human, usp	0
Hepatic	methylphenidate	0
Hepatic	piroxicam	0
Hepatic	methadone	0
Hepatic	rivastigmine	0
Hepatic	mesalamine	0
Hepatic	clonazepam	0
Hepatic	midodrine	0
Hepatic	tazobactam	0
Hepatic	rilpivirine	0
Hepatic	dimenhydrinate	0
Hepatic	indapamide	0
Hepatic	zolpidem	0
Hepatic	fexofenadine	0
Hepatic	dopamine	0
Hepatic	iron	0
Hepatic	botulinum toxin type a	0
Hepatic	diethylpropion	0
Hepatic	enzalutamide	0
Hepatic	ramipril	0
Hepatic	geranylgeranylacetone	0
Hepatic	vitamin d3	0
Hepatic	eplerenone	0
Hepatic	pegfilgrastim	0
Hepatic	escitalopram	0
Hepatic	fluindione	0
Hepatic	carbocysteine	0
Hepatic	rufinamide	0
Hepatic	ixabepilone	0
Hepatic	quinapril	0
Hepatic	alfacalcidol	0
Hepatic	lithium carbonate	0
Hepatic	estrogens	0
Hepatic	epinephrine	0
Hepatic	daclatasvir	0
Hepatic	ampicillin	0
Hepatic	bendamustine	0
Hepatic	memantine	0
Hepatic	carmustine	0
Hepatic	calcitriol	0
Hepatic	magaldrate	0
Hepatic	cocaine	0
Hepatic	mianserin	0
Hepatic	magnesium	0
Hepatic	halothane	0
Hepatic	montelukast	0
Hepatic	aliskiren	0
Hepatic	carboplatin	0
Hepatic	triclofos	0
Hepatic	pentostatin	0
Hepatic	ifosfamide	0
Hepatic	cefprozil	0
Hepatic	isopropyl alcohol	0
Hepatic	tramadol	0
Hepatic	palonosetron	0
Hepatic	ziprasidone	0
Hepatic	tinzaparin	0
Hepatic	saxagliptin	0
Hepatic	saccharomyces boulardii	0
Hepatic	thyroid (usp)	0
Hepatic	colchicine	0
Hepatic	modafinil	0
Hepatic	factor viii	0
Hepatic	opium	0
Hepatic	ranolazine	0
Hepatic	daptomycin	0
Hepatic	nitrazepam	0
Hepatic	sennosides, usp	0
Hepatic	imidapril	0
Hepatic	amphotericin b	0
Hepatic	atazanavir	0
Hepatic	placebo	0
Hepatic	milnacipran	0
Hepatic	rizatriptan	0
Hepatic	calcium acetate	0
Hepatic	diphenoxylate	0
Hepatic	prazepam	0
Hepatic	amisulpride	0
Hepatic	formoterol	0
Hepatic	ethylene glycol	0
Hepatic	tamsulosin	0
Hepatic	zileuton	0
Hepatic	solifenacin	0
Hepatic	nabumetone	0
Hepatic	dexchlorpheniramine	0
Hepatic	linseed oil	0
Hepatic	amphetamine	0
Hepatic	amitriptyline	0
Hepatic	cabazitaxel	0
Hepatic	triptorelin	0
Hepatic	cefazolin	0
Hepatic	cortisone	0
Hepatic	donepezil	0
Hepatic	sodium selenate	0
Hepatic	fludarabine	0
Hepatic	nortriptyline	0
Hepatic	felodipine	0
Hepatic	betamethasone	0
Hepatic	methandrostenolone	0
Hepatic	vitamin b6	0
Hepatic	remifentanil	0
Hepatic	glucosamine	0
Hepatic	labetalol	0
Hepatic	iron-dextran complex	0
Hepatic	flumazenil	0
Hepatic	afatinib	0
Hepatic	nadroparin	0
Hepatic	rasburicase	0
Hepatic	atracurium	0
Hepatic	omega-3 acid ethyl esters (usp)	0
Hepatic	risedronate	0
Hepatic	lacosamide	0
Hepatic	insulin, glulisine, human	0
Hepatic	benztropine	0
Hepatic	theophylline	0
Hepatic	lidocaine	0
Hepatic	eletriptan	0
Hepatic	dorzolamide	0
Hepatic	travoprost	0
Hepatic	insulin, isophane	0
Hepatic	phenelzine	0
Hepatic	treprostinil	0
Hepatic	calcifediol	0
Hepatic	zolmitriptan	0
Hepatic	psyllium	0
Hepatic	raloxifene	0
Hepatic	tegaserod	0
Hepatic	ambrisentan	0
Hepatic	sodium chloride	0
Hepatic	bimatoprost	0
Hepatic	brimonidine	0
Hepatic	famciclovir	0
Hepatic	hydroxyurea	0
Hepatic	deferiprone	0
Hepatic	clotrimazole	0
Hepatic	norfloxacin	0
Hepatic	aceclofenac	0
Hepatic	tianeptine	0
Hepatic	cloxacillin	0
Hepatic	estramustine	0
Hepatic	iohexol	0
Hepatic	sulindac	0
Hepatic	prasugrel	0
Hepatic	celiprolol	0
Hepatic	dexlansoprazole	0
Hepatic	rasagiline	0
Hepatic	ropinirole	0
Hepatic	exenatide	0
Hepatic	alfuzosin	0
Hepatic	salmon calcitonin	0
Hepatic	tretinoin	0
Hepatic	ranibizumab	0
Hepatic	amiloride	0
Hepatic	paricalcitol	0
Hepatic	moexipril	0
Hepatic	pheniramine	0
Hepatic	ziconotide	0
Hepatic	omega-3 fatty acids	0
Hepatic	pomalidomide	0
Hepatic	eszopiclone	0
Hepatic	trandolapril	0
Hepatic	canagliflozin	0
Hepatic	nilutamide	0
Hepatic	risedronic acid	0
Hepatic	glucagon	0
Hepatic	paraffin	0
Hepatic	hesperidin	0
Hepatic	liothyronine	0
Hepatic	dapagliflozin	0
Hepatic	zinc	0
Hepatic	desonide	0
Hepatic	cefoxitin	0
Hepatic	levocabastine	0
Hepatic	cod liver oil	0
Hepatic	balsalazide	0
Hepatic	chorionic gonadotropin	0
Hepatic	dabrafenib	0
Hepatic	sodium polystyrene sulfonate	0
Hepatic	abatacept	0
Hepatic	lisdexamfetamine	0
Hepatic	tafluprost	0
Hepatic	ciprofibrate	0
Hepatic	vidarabine	0
Hepatic	tocopherol	0
Hepatic	17-alpha-hydroxyprogesterone	0
Hepatic	calcium lactate	0
Hepatic	asenapine	0
Hepatic	methylcellulose	0
Hepatic	sodium iodide	0
Hepatic	norgestimate	0
Hepatic	pentobarbital	0
Hepatic	perphenazine	0
Hepatic	clofazimine	0
Hepatic	pirenoxine	0
Hepatic	allylestrenol	0
Hepatic	ramelteon	0
Hepatic	aldesleukin	0
Hepatic	potassium aspartate	0
Hepatic	brinzolamide	0
Hepatic	fluocinonide	0
Hepatic	aclarubicin	0
Hepatic	calcium carbonate, precipitated	0
Hepatic	promazine	0
Hepatic	belimumab	0
Hepatic	certolizumab pegol	0
Hepatic	axitinib	0
Hepatic	dronabinol	0
Hepatic	dienogest	0
Hepatic	entacapone	0
Hepatic	dabigatran	0
Hepatic	difluprednate	0
Hepatic	deflazacort	0
Hepatic	polyethylene glycol 400	0
Hepatic	wheat dextrin	0
Hepatic	ketotifen	0
Hepatic	bifidobacterium bifidum	0
Hepatic	mirabegron	0
Hepatic	desipramine	0
Hepatic	pilocarpine	0
Hepatic	immunoglobulin a	0
Hepatic	vinpocetine	0
Hepatic	panitumumab	0
Hepatic	rotigotine	0
Hepatic	oxandrolone	0
Hepatic	tropicamide	0
Hepatic	indacaterol	0
Hepatic	desmopressin	0
Hepatic	foscarnet	0
Hepatic	polyethylene glycols	0
Hepatic	cefixime	0
Hepatic	6-aminocaproic acid	0
Hepatic	dolutegravir	0
Hepatic	agalsidase beta	0
Hepatic	cabozantinib	0
Hepatic	roflumilast	0
Hepatic	omalizumab	0
Hepatic	trametinib	0
Hepatic	primaquine	0
Hepatic	riboflavin	0
Hepatic	dimethyl fumarate	0
Hepatic	minoxidil	0
Hepatic	nivolumab	0
Hepatic	nafronyl	0
Hepatic	tinidazole	0
Hepatic	bleomycin	0
Hepatic	carbon monoxide	0
Hepatic	felbinac	0
Hepatic	levomilnacipran	0
Hepatic	alogliptin	0
Hepatic	hyaluronate	0
Hepatic	alverine	0
Hepatic	gestodene	0
Hepatic	ethionamide	0
Hepatic	ospemifene	0
Hepatic	artesunate	0
Hepatic	zanamivir	0
Hepatic	bezafibrate	0
Hepatic	bepotastine	0
Hepatic	lysine	0
Hepatic	betaxolol	0
Hepatic	diphenidol	0
Hepatic	glutamine	0
Hepatic	eprazinone	0
Hepatic	temsirolimus	0
Hepatic	tiaprofenate	0
Hepatic	calcium aspartate	0
Hepatic	carfilzomib	0
Hepatic	trimebutine	0
Hepatic	ezogabine	0
Hepatic	butenafine	0
Hepatic	clothiapine	0
Hepatic	zaleplon	0
Hepatic	estropipate	0
Hepatic	vardenafil	0
Hepatic	flurazepam	0
Hepatic	estrogens, esterified (usp)	0
Hepatic	pyridostigmine	0
Hepatic	iopromide	0
Hepatic	dexketoprofen	0
Hepatic	pancreatin	0
Hepatic	enfuvirtide	0
Hepatic	tetrabenazine	0
Hepatic	mifepristone	0
Hepatic	carboxymethylcellulose	0
Hepatic	naratriptan	0
Hepatic	varenicline	0
Hepatic	muromonab-cd3	0
Hepatic	colestipol	0
Hepatic	serotonin	0
Hepatic	diosmin	0
Hepatic	corticotropin	0
Hepatic	manidipine	0
Hepatic	flunisolide	0
Hepatic	bromelains	0
Hepatic	oxymetazoline	0
Hepatic	salicylamide	0
Hepatic	iloprost	0
Hepatic	icatibant	0
Hepatic	pertuzumab	0
Hepatic	arformoterol	0
Hepatic	ethiodized oil	0
Hepatic	tofacitinib	0
Hepatic	ciclesonide	0
Hepatic	lactobacillus	0
Hepatic	macitentan	0
Hepatic	alpha 1-antitrypsin	0
Hepatic	morniflumate	0
Hepatic	somatostatin	0
Hepatic	water	0
Hepatic	ferrous glycine sulfate	0
Hepatic	aflibercept	0
Hepatic	coal tar	0
Hepatic	red yeast rice	0
Hepatic	tiapride	0
Hepatic	nisoldipine	0
Hepatic	fluphenazine	0
Hepatic	aminolevulinate	0
Hepatic	dicloxacillin	0
Hepatic	niacinamide	0
Hepatic	lactase	0
Hepatic	interferon gamma-1b	0
Hepatic	factor ix	0
Hepatic	c1 esterase inhibitor	0
Hepatic	thymol	0
Hepatic	buflomedil	0
Hepatic	desoximetasone	0
Hepatic	verteporfin	0
Hepatic	witch hazel	0
Hepatic	polysaccharide iron complex	0
Hepatic	oxytetracycline	0
Hepatic	alosetron	0
Hepatic	apremilast	0
Hepatic	econazole	0
Hepatic	sodium phosphate	0
Hepatic	human vaccinia immune globulin	0
Hepatic	teduglutide	0
Hepatic	potassium ascorbate	0
Hepatic	meclofenamate	0
Hepatic	pindolol	0
Hepatic	helicidine	0
Hepatic	canrenone	0
Hepatic	procaterol	0
Hepatic	loteprednol etabonate	0
Hepatic	noscapine	0
Hepatic	taurine	0
Hepatic	potassium acetate	0
Hepatic	empagliflozin	0
Hepatic	idursulfase	0
Hepatic	dornase alfa	0
Hepatic	bivalirudin	0
Hepatic	thiothixene	0
Hepatic	paromomycin	0
Hepatic	royal jelly	0
Hepatic	acetic acid	0
Hepatic	gatifloxacin	0
Hepatic	fludrocortisone	0
Hepatic	ornithine	0
Hepatic	gadopentetate dimeglumine	0
Hepatic	alpha-d-galactosidase enzyme	0
Hepatic	bromfenac	0
Hepatic	ledipasvir	0
Hepatic	pirenzepine	0
Hepatic	pramoxine	0
Hepatic	magnesium citrate	0
Hepatic	peppermint oil	0
Hepatic	ibrutinib	0
Hepatic	cevimeline	0
Hepatic	cytosine	0
Hepatic	becaplermin	0
Hepatic	ibritumomab tiuxetan	0
Hepatic	nafcillin	0
Hepatic	olsalazine	0
Hepatic	benzydamine	0
Hepatic	amylases	0
Hepatic	ergotamine	0
Hepatic	alprostadil	0
Hepatic	vorinostat	0
Hepatic	carbinoxamine	0
Hepatic	plerixafor	0
Hepatic	naltrexone	0
Hepatic	fluorescein	0
Hepatic	etidronate	0
Hepatic	cisapride	0
Hepatic	carbamide peroxide	0
Hepatic	bifidobacterium infantis	0
Hepatic	fenspiride	0
Hepatic	bacitracin	0
Hepatic	histrelin	0
Hepatic	factor vii	0
Hepatic	chlorpropamide	0
Hepatic	quinidine	0
Hepatic	salsalate	0
Hepatic	amifostine	0
Hepatic	phenylpropanolamine	0
Hepatic	ginko biloba leaf oil	0
Hepatic	tapentadol	0
Hepatic	zalcitabine	0
Hepatic	gadoversetamide	0
Hepatic	tyrosine	0
Hepatic	procyclidine	0
Hepatic	benzoate	0
Hepatic	chlorothiazide	0
Hepatic	terconazole	0
Hepatic	castor oil	0
Hepatic	lactose	0
Hepatic	bencyclane	0
Hepatic	alefacept	0
Hepatic	pramlintide	0
Hepatic	nalbuphine	0
Hepatic	cranberry preparation	0
Hepatic	salicylic acid	0
Hepatic	reteplase	0
Hepatic	fluocinolone	0
Hepatic	laronidase	0
Hepatic	tetracycline	0
Hepatic	brompheniramine	0
Hepatic	nitrogen	0
Hepatic	pergolide	0
Hepatic	propiverine	0
Hepatic	trichloroacetaldehyde	0
Hepatic	tirofiban	0
Hepatic	nordazepam	0
Hepatic	camphor	0
Hepatic	doxercalciferol	0
Hepatic	trimethobenzamide	0
Hepatic	propionate	0
Hepatic	ferumoxytol	0
Hepatic	abciximab	0
Hepatic	carteolol	0
Hepatic	nesiritide	0
Hepatic	sargramostim	0
Hepatic	retapamulin	0
Hepatic	halobetasol	0
Hepatic	zinc oxide	0
Hepatic	potassium gluconate	0
Hepatic	nitric oxide	0
Hepatic	carbomer	0
Hepatic	zotepine	0
Hepatic	procainamide	0
Hepatic	milrinone	0
Hepatic	gadoteridol	0
Hepatic	pipemidate	0
Hepatic	iron carbonyl	0
Hepatic	monofluorophosphate	0
Hepatic	demeclocycline	0
Hepatic	sodium citrate	0
Hepatic	oprelvekin	0
Hepatic	choline	0
Hepatic	alfalfa oil	0
Hepatic	vinblastine	0
Hepatic	aluminum chloride	0
Hepatic	cholesterol	0
Hepatic	chlorambucil	0
Hepatic	pentosan polysulfate	0
Hepatic	probenecid	0
Hepatic	eptifibatide	0
Hepatic	tetracaine	0
Hepatic	pirbuterol	0
Hepatic	hypromellose	0
Hepatic	hydroquinone	0
Hepatic	sulfur	0
Hepatic	dichloralphenazone	0
Hepatic	aloxiprin	0
Hepatic	bcg vaccine	0
Hepatic	butorphanol	0
Hepatic	sodium phosphate, dibasic	0
Hepatic	topotecan	0
Hepatic	pneumococcal capsular polysaccharide type 9v vaccine	0
Hepatic	pinaverium	0
Hepatic	dacarbazine	0
Hepatic	oil of garlic	0
Hepatic	vandetanib	0
Hepatic	methionine	0
Hepatic	orgotein	0
Hepatic	tropatepine	0
Hepatic	polyvinyl alcohol	0
Hepatic	activated charcoal	0
Hepatic	magnesium salicylate	0
Hepatic	griseofulvin	0
Hepatic	sultamicillin	0
Hepatic	triflusal	0
Hepatic	viloxazine	0
Hepatic	chloride ion	0
Hepatic	cefotetan	0
Hepatic	arsenic	0
Hepatic	cetostearyl alcohol	0
Hepatic	acrivastine	0
Hepatic	docosahexaenoate	0
Hepatic	astaxanthin	0
Hepatic	trolamine salicylate	0
Hepatic	ethacrynate	0
Hepatic	calcium bicarbonate	0
Hepatic	insulin, pork	0
Hepatic	etretinate	0
Hepatic	ramucirumab	0
Hepatic	ceftizoxime	0
Hepatic	karaya gum	0
Hepatic	hepatitis b immune globulin	0
Hepatic	secobarbital	0
Hepatic	cycloserine	0
Hepatic	tolazamide	0
Hepatic	streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine	0
Hepatic	cytarabine liposome	0
Hepatic	magnesium trisilicate	0
Hepatic	carglumic acid	0
Hepatic	aurothiomalate	0
Hepatic	fibrinogen concentrate (human)	0
Hepatic	gemifloxacin	0
Hepatic	dexmedetomidine	0
Hepatic	phenylacetate	0
Hepatic	vasopressin (usp)	0
Hepatic	amdinocillin pivoxil	0
Hepatic	povidone-iodine	0
Hepatic	omacetaxine mepesuccinate	0
Hepatic	mechlorethamine	0
Hepatic	flucytosine	0
Hepatic	sodium phosphate, monobasic	0
Hepatic	dexmethylphenidate	0
Hepatic	cobamamide	0
Hepatic	floxuridine	0
Hepatic	hypericum extract	0
Hepatic	nafarelin	0
Hepatic	hydroxyethyl starch 130-0.4	0
Hepatic	adenosine triphosphate	0
Hepatic	isoleucine	0
Hepatic	chloramphenicol	0
Hepatic	pralatrexate	0
Hepatic	lumefantrine	0
Hepatic	raltitrexed	0
Hepatic	iodine-131-tositumomab	0
Hepatic	phenylbutyrate	0
Hepatic	esmolol	0
Hepatic	poractant alfa	0
Hepatic	vilanterol	0
Hepatic	estriol	0
Hepatic	penciclovir	0
Hepatic	dihydralazine	0
Hepatic	racecadotril	0
Hepatic	tesamorelin	0
Hepatic	alanine	0
Hepatic	thyrotropin alfa	0
Hepatic	sodium thiosulfate	0
Hepatic	clenbuterol	0
Hepatic	dibucaine	0
Hepatic	natamycin	0
Hepatic	lactobacillus bifidus	0
Hepatic	hypericum perforatum leaf extract	0
Hepatic	hyaluronidase	0
Hepatic	thiamylal	0
Hepatic	mezlocillin	0
Hepatic	belladonna extract, usp	0
Hepatic	polidocanol	0
Hepatic	ethamsylate	0
Hepatic	purified protein derivative of tuberculin	0
Hepatic	penbutolol	0
Hepatic	dextran 40	0
Hepatic	brown mixture	0
Hepatic	antipyrine	0
Hepatic	diatrizoate	0
Hepatic	tiagabine	0
Hepatic	bicarbonate ion	0
Hepatic	acetate	0
Hepatic	procaine	0
Hepatic	uracil mustard	0
Hepatic	bexarotene	0
Hepatic	netilmicin	0
Hepatic	acetylcarnitine	0
Hepatic	insulin, regular, beef	0
Hepatic	pyrilamine	0
Hepatic	mebendazole	0
Hepatic	gliquidone	0
Hepatic	evening primrose oil	0
Hepatic	fluoxymesterone	0
Hepatic	sodium fluoride	0
Hepatic	calcium phosphate	0
Hepatic	cefamandole	0
Hepatic	alglucerase	0
Hepatic	sorbitol	0
Hepatic	thrombin	0
Hepatic	phenol	0
Hepatic	clopamide	0
Hepatic	aminosalicylic acid	0
Hepatic	pridinol	0
Hepatic	ticarcillin	0
Hepatic	magnesium carbonate	0
Hepatic	amphotericin	0
Hepatic	menatetrenone	0
Hepatic	riluzole	0
Hepatic	potassium bicarbonate	0
Hepatic	troxerutin	0
Hepatic	iodixanol	0
Hepatic	diazoxide	0
Hepatic	glyceryl phosphate	0
Hepatic	mefruside	0
Hepatic	palivizumab	0
Hepatic	valerian root extract	0
Hepatic	mitotane	0
Hepatic	nitroprusside	0
Hepatic	insulin human, rdna origin	0
Hepatic	l1 protein, human papillomavirus type 6 vaccine	0
Hepatic	lutein	0
Hepatic	tegafur	0
Hepatic	insulin, zinc, human	0
Hepatic	streptozocin	0
Hepatic	aspartame	0
Hepatic	denileukin diftitox	0
Hepatic	gadoxetate	0
Hepatic	loracarbef	0
Hepatic	arginine	0
Hepatic	barium sulfate	0
Hepatic	capreomycin	0
Hepatic	human skin preparation	0
Hepatic	ioversol	0
Hepatic	calcitonin	0
Hepatic	crotamiton	0
Hepatic	flunarizine	0
Hepatic	pantothenate	0
Hepatic	ceftaroline	0
Hepatic	regadenoson	0
Hepatic	terfenadine	0
Hepatic	clomiphene	0
Hepatic	fenoprofen	0
Hepatic	nedocromil	0
Hepatic	sodium	0
Hepatic	tadenan	0
Hepatic	pembrolizumab	0
Hepatic	promegestone	0
Hepatic	synthetic conjugated estrogens, a	0
Hepatic	etifoxine	0
Hepatic	mepenzolate	0
Hepatic	sertaconazole	0
Hepatic	cetrorelix	0
Hepatic	quinate	0
Hepatic	chlorphenesin	0
Hepatic	beractant	0
Hepatic	inosine pranobex	0
Hepatic	glutamate	0
Hepatic	bopindolol	0
Hepatic	medazepam	0
Hepatic	ceritinib	0
Hepatic	methyl salicylate	0
Hepatic	gonadorelin	0
Hepatic	nomegestrol	0
Hepatic	parecoxib	0
Hepatic	pirfenidone	0
Hepatic	methenolone	0
Hepatic	technetium 99m	0
Hepatic	radium chloride ra-223	0
Hepatic	asparaginase erwinia chrysanthemi	0
Hepatic	fleroxacin	0
Hepatic	tixocortol	0
Hepatic	citicoline	0
Hepatic	poloxamer 234	0
Hepatic	glutathione disulfide	0
Hepatic	aspartic acid	0
Hepatic	oxetorone	0
Hepatic	calcium phosphate dibasic	0
Hepatic	azilsartan	0
Hepatic	flopropione	0
Hepatic	vincamine	0
Hepatic	prothipendyl	0
Hepatic	fesoterodine	0
Hepatic	enflurane	0
Hepatic	urokinase	0
Hepatic	tetanus toxoid vaccine, inactivated	0
Hepatic	ritodrine	0
Hepatic	providone-iodine	0
Hepatic	salmon oil	0
Hepatic	vortioxetine	0
Hepatic	adenine	0
Hepatic	proglumetacin	0
Hepatic	tetrahydrozoline	0
Hepatic	luteinizing hormone	0
Hepatic	bromperidol	0
Hepatic	gadoterate meglumine	0
Hepatic	fumarate	0
Hepatic	hydrotalcite	0
Hepatic	nalmefene	0
Hepatic	trapidil	0
Hepatic	urofollitropin	0
Hepatic	sulthiame	0
Hepatic	idoxuridine	0
Hepatic	dextran 110	0
Hepatic	ferric hydroxide	0
Hepatic	strontium-89	0
Hepatic	factor xiii	0
Hepatic	ferric pyrophosphate	0
Hepatic	potassium bitartrate	0
Hepatic	bunazosin	0
Hepatic	isoproterenol	0
Hepatic	pegaptanib	0
Hepatic	methscopolamine	0
Hepatic	levobupivacaine	0
Hepatic	sodium sulfate	0
Hepatic	barbital	0
Hepatic	flurandrenolide	0
Hepatic	bazedoxifene	0
Hepatic	clobetasone	0
Hepatic	potassium phosphate	0
Hepatic	glucose oxidase	0
Hepatic	pancreas extract	0
Hepatic	bifonazole	0
Hepatic	oxalate	0
Hepatic	fidaxomicin	0
Hepatic	dextran	0
Hepatic	cetylpyridinium	0
Hepatic	lactobacillus rhamnosus gg	0
Hepatic	magnesium lactate	0
Hepatic	liver extract	0
Hepatic	buclizine	0
Hepatic	protein c	0
Hepatic	hexetidine	0
Hepatic	collagen	0
Hepatic	lactobacillus casei	0
Hepatic	deslanoside	0
Hepatic	methoxamine	0
Hepatic	apomorphine	0
Hepatic	fosaprepitant	0
Hepatic	tacalcitol	0
Hepatic	plasma protein fraction	0
Hepatic	phospholipids	0
Hepatic	riociguat	0
Hepatic	diethylstilbestrol	0
Hepatic	dextran 70	0
Hepatic	tiopronin	0
Hepatic	methylnaltrexone	0
Hepatic	phenacetin	0
Hepatic	pantothenic acid	0
Hepatic	brivudine	0
Hepatic	tazarotene	0
Hepatic	chromium picolinate	0
Hepatic	sodium bromide	0
Hepatic	erwinia asparaginase	0
Hepatic	papaverine	0
Hepatic	tenoxicam	0
Hepatic	frovatriptan	0
Hepatic	levobunolol	0
Hepatic	lofepramine	0
Hepatic	azelate	0
Hepatic	thiamphenicol	0
Hepatic	methenamine	0
Hepatic	sultopride	0
Hepatic	calcium glubionate	0
Hepatic	nepafenac	0
Hepatic	ambenonium	0
Hepatic	thiethylperazine	0
Hepatic	clobutinol	0
Hepatic	lithium acetate	0
Hepatic	dihydroergocryptine	0
Hepatic	fenticonazole	0
Hepatic	methoxsalen	0
Hepatic	testosterone 17-phenylpropionate	0
Hepatic	calcium carbimide	0
Hepatic	ferrous bisglycinate	0
Hepatic	delavirdine	0
Hepatic	triazulenone	0
Hepatic	eicosapentaenoate	0
Hepatic	pimozide	0
Hepatic	lycopene	0
Hepatic	lactobacillus reuteri	0
Hepatic	fiber	0
Hepatic	grape seed extract	0
Hepatic	succinic acid	0
Hepatic	dexfenfluramine	0
Hepatic	felbamate	0
Hepatic	streptokinase	0
Hepatic	clofibrate	0
Hepatic	tryptophan	0
Hepatic	permethrin	0
Hepatic	sapropterin	0
Hepatic	levorotatory alkaloids of belladonna	0
Hepatic	hylan g-f 20	0
Hepatic	citric acid	0
Hepatic	pyroglutamate	0
Hepatic	ketazolam	0
Hepatic	clidinium	0
Hepatic	beta carotene	0
Hepatic	resveratrol	0
Hepatic	methohexital	0
Hepatic	policosanol	0
Hepatic	nabilone	0
Hepatic	hexachlorophene	0
Hepatic	cuprous oxide	0
Hepatic	methanol	0
Hepatic	cephalothin	0
Hepatic	prasterone	0
Hepatic	betaine	0
Hepatic	proparacaine	0
Hepatic	antioxidant 119	0
Hepatic	prednicarbate	0
Hepatic	milk thistle fruit	0
Hepatic	dipivefrin	0
Hepatic	heptaminol	0
Hepatic	lomefloxacin	0
Hepatic	iobitridol	0
Hepatic	phosphorus	0
Hepatic	rifamycins	0
Hepatic	moxalactam	0
Hepatic	grapefruit juice	0
Hepatic	dezocine	0
Hepatic	clodronic acid	0
Hepatic	dobesilic acid	0
Hepatic	promestriene	0
Hepatic	propylene glycol	0
Hepatic	benzyl benzoate	0
Hepatic	flubendazole	0
Hepatic	galsulfase	0
Hepatic	ergonovine	0
Hepatic	fatty acids, omega-6	0
Hepatic	samarium sm153	0
Hepatic	amobarbital	0
Hepatic	sulfisoxazole	0
Hepatic	thiabendazole	0
Hepatic	quinagolide	0
Hepatic	anethole trithione	0
Hepatic	glycopyrronium	0
Hepatic	daunorubicin liposomal	0
Hepatic	hydrogen peroxide	0
Hepatic	eflornithine	0
Hepatic	cinnamon oil, leaf	0
Hepatic	lynestrenol	0
Hepatic	cysteamine	0
Hepatic	oil of ginger	0
Hepatic	rifapentine	0
Hepatic	trovafloxacin	0
Hepatic	glucarpidase	0
Hepatic	carbachol	0
Hepatic	norethandrolone	0
Hepatic	influenza a virus	0
Hepatic	telavancin	0
Hepatic	pizotyline	0
Hepatic	2-mercaptoethanesulfonic acid	0
Hepatic	paregoric	0
Hepatic	lindane	0
Hepatic	lithium sulfate	0
Hepatic	prothionamide	0
Hepatic	phenindione	0
Hepatic	indium	0
Hepatic	biclotymol	0
Hepatic	povidone	0
Hepatic	almotriptan	0
Hepatic	peruvian balsam	0
Hepatic	molindone	0
Hepatic	peginesatide	0
Hepatic	berberine	0
Hepatic	sulfamethizole	0
Hepatic	bee pollen	0
Hepatic	lanatoside c	0
Hepatic	piperidolate	0
Hepatic	collagenase clostridium histolyticum	0
Hepatic	manganese	0
Hepatic	oxprenolol	0
Hepatic	follitropin beta	0
Hepatic	inosine	0
Hepatic	bamifylline	0
Hepatic	chlormethiazole	0
Hepatic	phentolamine	0
Hepatic	krill oil	0
Hepatic	lorcaserin	0
Hepatic	histamine	0
Hepatic	benzethonium	0
Hepatic	antilymphocyte immunoglobulin	0
Hepatic	aluminum	0
Hepatic	potassium chlorate	0
Hepatic	fructose	0
Hepatic	pyrantel	0
Hepatic	grape seed	0
Hepatic	tribenoside	0
Hepatic	methyclothiazide	0
Hepatic	sulfinpyrazone	0
Hepatic	dydrogesterone	0
Hepatic	lymecycline	0
Hepatic	reproterol	0
Hepatic	methylene blue	0
Hepatic	indocyanine green	0
Hepatic	inulin	0
Hepatic	pemirolast	0
Hepatic	pefloxacin	0
Hepatic	captan	0
Hepatic	licorice	0
Hepatic	alvimopan	0
Hepatic	cytomegalovirus immune globulin	0
Hepatic	papain	0
Hepatic	rimantadine	0
Hepatic	trimethadione	0
Hepatic	sodium stibogluconate	0
Hepatic	aluminum phosphate	0
Hepatic	propolis	0
Hepatic	podofilox	0
Hepatic	amcinonide	0
Hepatic	pegademase bovine	0
Hepatic	metipranolol	0
Hepatic	attapulgite	0
Hepatic	fibrinolysis inhibitor	0
Hepatic	calamine	0
Hepatic	trifluridine	0
Hepatic	enoxacin	0
Hepatic	ethchlorvynol	0
Hepatic	iloperidone	0
Hepatic	isoxsuprine	0
Hepatic	bupivacaine liposome	0
Hepatic	tolmetin	0
Hepatic	abarelix	0
