QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
0	2	0	0	0	12	0	1	410.555	6.343	811.015	547.239	55.865	207.911	0	1443.585	0	7.5	0.0278706	0	0.7616654	45.899	13.74	18.79	8.205	3.863	-3.266	-2.996	-7.832	181.94	-0.005	95.98	-4.79	8.555	0.893	4	0.293	3	90.015	0	0	54.257	5	0	13	0	13	0	30	0	0	inducer
1	0	0	0	0	5	0	-2	247.268	6.765	463.367	239.215	166.876	57.276	0	773.83	0	6.5	0.0591495	0	0.8797051	22.151	6.999	11.186	7.658	0.09	-0.781	-1.609	-3.752	259.069	-1.175	114.9	-3.913	10.642	0.925	1	-1.087	2	70.669	0	0	95.047	7	0	5	0	5	0	16	0	0	noninducer
1	0	0	0	0	12	1	-2	602.667	5.411	885.455	283.46	130.552	357.677	113.766	1697.551	2	9.25	0.0172505	0.0147737	0.7772262	57.493	17.269	27.913	14.604	5.87	-6.34	-9.011	-6.842	572.636	-1.321	1137.257	-1.513	9.427	1.633	6	0.833	1	84.76	111.785	0	101.94	7	2	24	0	24	2	42	1	0.0217059	noninducer
10	5	0	0	0	16	2	-2	467.518	8.374	671.836	317.482	354.354	0	0	1290.17	15	20.3	0.0543561	0.117025	0.8531003	35.205	16.085	45.499	42.181	-6.569	2	4.577	-7.54	0.067	-2.85	0.021	-10.639	8.942	-1.926	11	-1.442	1	0	0	0	238.07	14	2	18	0	18	16	32	2	0.168168	inducer
0	1	0	0	0	8	0	1	325.493	1.988	641.181	353.009	40.267	247.905	0	1157.828	1	2.75	0.0034124	0.004289	0.8316628	37.413	11.23	14.721	5.631	4.884	-2.645	-4.382	-6.164	1025.527	0.092	562.422	-2.683	8.954	-0.197	6	0.905	3	100	0	0	24.657	2	0	12	0	12	0	24	0	0.0084488	noninducer
0	1	0	0	0	4	0	2	263.379	1.151	506.573	371.826	24.799	109.947	0	901.754	1	3.5	0.0014701	0.0069092	0.8910771	28.416	7.921	11.898	5.885	2.91	-2.402	-2.445	-4.545	1437.57	0.513	810.229	-3.268	9.016	-0.289	4	0.245	3	100	0	0	29.164	3	0	12	0	12	6	19	0	0.0132889	noninducer
2	1	0	0	0	4	0	2	294.439	1.187	567.846	285.823	0.44	281.582	0	1044.93	0	2.5	0.0013495	0	0.8769866	35.785	10.006	12.645	4.584	4.534	-4.022	-3.708	-5.592	2446.939	0.717	1439.744	-2.214	7.978	-0.31	7	0.813	3	100	0	0	4.276	2	0	15	0	12	2	22	1	0	inducer
2	1	0	0	0	11	0	1	438.008	2.621	783.422	379.861	19.51	312.326	71.725	1414.86	1	3.5	0.0048572	0.0044676	0.7779979	46.388	14.579	18.394	6.372	6.697	-6.578	-6.772	-7.34	1613.555	0.26	2268.436	-1.785	8.916	0.014	5	1.331	1	100	0	0	27.948	3	1	18	0	18	0	31	1	0.00799076	inducer
0	1	0	0	0	6	0	2	255.362	1.598	544.521	211.068	8.435	325.018	0	938.128	0	3.5	0.0027211	0	0.8511225	30.641	9.257	11.331	5.422	3.335	-2.595	-2.544	-6.217	2054.997	0.523	1192.179	-2.017	8.283	-0.334	4	0.15	3	100	0	0	13.76	3	0	12	0	12	0	19	0	0	inducer
0	2	0	0	0	8	2	0	374.433	3.117	627.161	465.592	161.569	0	0	1128.254	5	13.3	0.0086086	0.0474196	0.8357132	33.862	10.971	25.266	20.986	-1.389	-0.129	0.13	-5.643	18.094	-0.664	7.92	-7.854	9.275	-0.429	5	-0.871	2	41.317	0	0	123.893	9	0	14	0	14	10	26	1	0.079426	inducer
3	0	0	1	0	6	0	-2	392.578	0.441	630.735	447.078	183.657	0	0	1199.18	3	5.4	0.0001624	0.0148288	0.865448	37.985	11.36	19.733	10.876	3.491	-4.643	-4.789	-1.902	45.486	-1.433	22.29	-4.328	10.636	-1.068	3	0.328	3	77.061	0	0	90.832	4	0	17	0	17	17	28	0	0.0238247	inducer
1	1	0	0	0	11	1	-2	354.365	17.902	636.693	286.961	286.706	63.027	0	1104.654	6	11.9	0.2901184	0.0457817	0.8116815	31.593	12.284	29.554	21.713	-1.499	-1.208	-1.352	-5.606	4.72	-2.602	1.675	-7.588	8.672	-0.041	5	-0.948	1	4.311	0	0	172.296	11	2	9	0	9	0	25	1	0.0822567	noninducer
4	0	0	1	0	5	0	-1	144.213	2.012	378.333	302.837	75.496	0	0	602.986	1	2	0.0067109	0.0052864	0.9123525	14.767	4.673	6.414	3.475	2.733	-1.825	-1.342	-1.143	482.585	-0.343	286.265	-2.431	11.004	-1.026	1	-0.495	3	90.98	0	0	41.387	2	0	0	0	0	0	10	0	0.0138685	noninducer
0	1	0	0	0	0	0	1	211.266	2.75	428.184	186.993	67.066	174.125	0	711.141	1	3.5	0.0106338	0.0081741	0.8998543	23.969	6.857	10.893	7.302	1.506	-1.695	-1.724	-4.709	571.233	0.41	298.795	-4.205	9.264	0.705	4	-0.084	3	85.102	0	0	37.663	3	0	16	0	16	5	16	0	0.0165669	inducer
0	1	0	0	0	14	0	1	454.608	7.039	771.577	584.567	56.23	130.78	0	1445.66	0	6.5	0.0342755	0	0.8013637	43.961	12.994	17.669	6.162	4.022	-4.765	-6.384	-6.096	723.717	-0.465	385.869	-2.814	8.675	0.006	6	0.482	3	100	0	0	63.797	6	0	12	0	12	0	33	0	0	inducer
6	3	0	0	0	8	1	1	810.986	4.981	990.143	708.967	109.874	171.302	0	2188.789	2	12.25	0.0113348	0.0174966	0.8233856	77.94	20.106	36.315	17.245	5.645	-4.551	-8.453	-7.385	13.953	-0.202	6.616	-6.298	7.977	0.209	7	1.745	2	41.607	0	0	120.571	13	3	38	0	34	18	59	2	0.0213618	noninducer
0	0	0	0	0	6	0	0	349.315	3.583	548.954	84.329	86.753	287.002	90.871	987.307	1	6.25	0.0130007	0.0113853	0.8735016	32.246	9.741	15.835	9.912	2.98	-3.503	-4.844	-4.948	1490.134	-0.333	2395.394	-1.531	10.22	0.806	4	-0.133	3	100	90.871	0	57.675	6	0	17	0	17	0	25	0	0.0178922	noninducer
0	0	0	0	0	5	2	0	308.333	7.595	541.292	111.609	91.872	337.811	0	952.128	1	5.25	0.0605845	0.009699	0.8646968	31.966	10.353	15.502	9.477	2.702	-3.873	-4.357	-5.332	1332.547	-0.557	674.71	-1.543	9.297	0.92	4	0.001	3	100	0	0	73.558	4	0	16	0	16	0	23	0	0.017027	noninducer
0	0	0	1	0	5	0	-1	323.796	4.279	570.705	181.327	123.751	161.435	104.192	966.378	2	4.5	0.0189425	0.011151	0.8282942	30.852	10.313	15.864	9.328	3.549	-4.627	-4.651	-3.273	168.255	-0.685	341.125	-2.751	8.543	0.65	5	-0.04	3	87.565	0	0	76.314	5	0	12	0	12	0	21	0	0.0196541	noninducer
0	0	0	0	0	3	0	-2	211.22	9.845	403.969	159.164	186.262	58.543	0	674.349	3	7.4	0.1437283	0.0317281	0.9206059	19.466	7.138	16.499	13.377	-0.622	-1.476	-1.397	-3.096	169.66	-1.083	72.714	-4.458	9.039	0.28	2	-0.709	3	63.208	0	0	97.042	6	0	11	0	11	4	15	0	0.0606816	noninducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	noninducer
0	1	0	0	0	4	0	2	317.228	3.149	550.477	171.046	30.969	271.442	77.021	940.704	0	3.5	0.0105408	0	0.8434528	31.517	9.579	12.196	5.693	3.502	-2.958	-3.858	-6.086	1256.375	0.62	1850.483	-2.813	9.222	0.33	4	0.243	3	100	0	0	17.915	2	0	12	0	12	0	19	0	0	inducer
2	0	0	4	0	9	0	-2	272.091	3.616	389.174	34.282	259.021	93.754	2.118	660.352	1	8.75	0.0198053	0.0224835	0.9423341	15.39	7.52	11.465	11.154	0.427	0.6	-1.676	4.318	0.563	-1.918	0.093	-5.099	9.465	0.315	1	-2.042	1	24.98	0	0	147.351	9	0	5	0	5	0	16	1	0.0321583	noninducer
0	0	0	0	1	2	0	1	307.394	6.977	609.707	343.693	38.669	227.345	0	1060.846	0	4.5	0.0458865	0	0.8250466	37.188	9.914	14.822	8.298	3.398	-4.503	-3.772	-4.073	3077.696	0.064	2368.309	-1.239	8.658	0.415	3	0.087	3	100	0	17.71	40.245	4	0	15	0	15	0	23	0	0	noninducer
0	0	0	0	0	3	0	-2	212.223	6.93	396.576	39.643	183.03	173.294	0.61	635.306	2	6	0.0756025	0.0213963	0.9012124	19	7.124	13.317	11.275	-0.194	-1.441	-1.905	-3.957	182.067	-1.118	79.084	-3.994	9.792	0.767	1	-0.711	3	66.262	0	0	92.735	5	0	9	0	9	0	14	0	0.0399827	inducer
