QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
0	0	0	0	0	11	0	-2	494.667	5.684	745.272	544.254	185.239	15.779	0	1438.277	5	9.35	0.0224649	0.0280532	0.826822	44.493	14.071	27.172	16.986	2.606	-4.45	-5.36	-4.409	173.491	-1.906	74.49	-3.822	10.358	0.228	8	0.118	2	82.285	0	0	117.087	7	0	17	0	17	14	35	1	0.0422653	H
0	0	0	0	0	11	0	-2	494.667	6.146	734.467	518.683	200.004	15.78	0	1426.401	5	9.35	0.026485	0.0284658	0.8343604	44.018	14.052	27.162	17.061	2.445	-4.286	-5.36	-4.287	125.678	-2.015	52.572	-4.094	10.229	0.285	8	0.101	2	78.834	0	0	122.408	7	0	17	0	17	14	35	1	0.0422652	H
1	0	0	0	0	13	0	-2	520.705	8.178	784.667	525.898	198.501	60.268	0	1529.301	5	9.35	0.0437338	0.0266447	0.8181034	47.277	15.304	28.51	17.033	3.098	-4.73	-5.861	-4.763	129.873	-2.197	54.471	-3.717	10.266	0.197	9	0.236	2	69.955	0	0	118.31	7	1	17	0	17	14	37	1	0.0401517	H
0	0	0	0	0	11	0	-2	508.694	5.949	755.949	577.16	163.007	15.782	0	1472.951	4	9.35	0.0240271	0.0247371	0.8281928	45.881	13.986	26.136	15.396	3.139	-4.722	-5.729	-4.387	281.907	-1.684	125.887	-3.412	10.231	0.287	8	0.26	2	76.22	0	0	109.888	7	1	17	0	17	14	36	1	0.0367608	H
