VolSurfPlus_V	VolSurfPlus_S	VolSurfPlus_R	VolSurfPlus_G	VolSurfPlus_W1	VolSurfPlus_W2	VolSurfPlus_W3	VolSurfPlus_W4	VolSurfPlus_W5	VolSurfPlus_W6	VolSurfPlus_W7	VolSurfPlus_W8	VolSurfPlus_D1	VolSurfPlus_D2	VolSurfPlus_D3	VolSurfPlus_D4	VolSurfPlus_D5	VolSurfPlus_D6	VolSurfPlus_D7	VolSurfPlus_D8	VolSurfPlus_WO1	VolSurfPlus_WO2	VolSurfPlus_WO3	VolSurfPlus_WO4	VolSurfPlus_WO5	VolSurfPlus_WO6	VolSurfPlus_WN1	VolSurfPlus_WN2	VolSurfPlus_WN3	VolSurfPlus_WN4	VolSurfPlus_WN5	VolSurfPlus_WN6	VolSurfPlus_Iw1	VolSurfPlus_Iw2	VolSurfPlus_Iw3	VolSurfPlus_Iw4	VolSurfPlus_Cw1	VolSurfPlus_Cw2	VolSurfPlus_Cw3	VolSurfPlus_Cw4	VolSurfPlus_Cw5	VolSurfPlus_Cw6	VolSurfPlus_Cw7	VolSurfPlus_Cw8	VolSurfPlus_ID1	VolSurfPlus_ID2	VolSurfPlus_ID3	VolSurfPlus_ID4	VolSurfPlus_CD1	VolSurfPlus_CD2	VolSurfPlus_CD3	VolSurfPlus_CD4	VolSurfPlus_CD5	VolSurfPlus_CD6	VolSurfPlus_CD7	VolSurfPlus_CD8	VolSurfPlus_HL1	VolSurfPlus_HL2	VolSurfPlus_A	VolSurfPlus_CP	VolSurfPlus_POL	VolSurfPlus_MW	VolSurfPlus_FLEX	VolSurfPlus_FLEX_RB	VolSurfPlus_NCC	VolSurfPlus_DIFF	VolSurfPlus_LOGP_N.oct	VolSurfPlus_LOGP_c.Hex	VolSurfPlus_PSA	VolSurfPlus_HSA	VolSurfPlus_PSAR	VolSurfPlus_PHSAR	VolSurfPlus_LgD5	VolSurfPlus_LgD6	VolSurfPlus_LgD7	VolSurfPlus_LgD75	VolSurfPlus_LgD8	VolSurfPlus_LgD9	VolSurfPlus_LgD10	VolSurfPlus_AUS74	VolSurfPlus_pctFU4	VolSurfPlus_pctFU5	VolSurfPlus_pctFU6	VolSurfPlus_pctFU7	VolSurfPlus_pctFU8	VolSurfPlus_pctFU9	VolSurfPlus_pctFU10	VolSurfPlus_DRDRDR	VolSurfPlus_DRDRAC	VolSurfPlus_DRDRDO	VolSurfPlus_DRACAC	VolSurfPlus_DRACDO	VolSurfPlus_DRDODO	VolSurfPlus_ACACAC	VolSurfPlus_ACACDO	VolSurfPlus_ACDODO	VolSurfPlus_DODODO	VolSurfPlus_SOLY	VolSurfPlus_LgS3	VolSurfPlus_LgS4	VolSurfPlus_LgS5	VolSurfPlus_LgS6	VolSurfPlus_LgS7	VolSurfPlus_LgS75	VolSurfPlus_LgS8	VolSurfPlus_LgS9	VolSurfPlus_LgS10	VolSurfPlus_LgS11	VolSurfPlus_PB	VolSurfPlus_VD	VolSurfPlus_CACO2	VolSurfPlus_SKIN	VolSurfPlus_LgBB	VolSurfPlus_MetStab	VolSurfPlus_HTSflag	VolSurfPlus_L0LgS	VolSurfPlus_L1LgS	VolSurfPlus_L2LgS	VolSurfPlus_L3LgS	VolSurfPlus_L4LgS	VolSurfPlus_DD1	VolSurfPlus_DD2	VolSurfPlus_DD3	VolSurfPlus_DD4	VolSurfPlus_DD5	VolSurfPlus_DD6	VolSurfPlus_DD7	VolSurfPlus_DD8	Class
624	405.182	1.54005	1.22904	948	496	205	75	30	17	6	0	261	107	61	34	12	6	3	1	43	10	5	2	0	0	261	89	32	17	10	0	0.0607939	0.357813	0.919535	1.44731	2.33969	1.22414	0.505946	0.185102	0.0740408	0.0419565	0.0148082	0	0.0842342	0.187915	0.214545	0.336899	0.644155	0.264079	0.15055	0.0839129	0.0296163	0.0148082	0.00740408	0.00246803	0.491803	0.5	7.83003	1.2842	27.116	255.74	1.88491	0.209435	0	0.626585	3.946	2.783	38.33	366.852	0.0945995	0.104484	3.946	3.946	3.94599	3.94598	3.94594	3.94536	3.93966	2	100	100	99.9998	99.9985	99.9853	99.853	98.5495	11.8814	9.36654	7.01662	4.50055	4.58752	0	0	2.24062	0	0	-3.80153	-3.80153	-3.80153	-3.80153	-3.80153	-3.80153	-3.80151	-3.80147	-3.8009	-3.79519	-3.74192	86.7717	0.224404	1.50302	-1.43991	0.594775	48.5855	0	-3.79819	0	0.0118033	0.011695	0	0	0	0	0	0	0	0	0	inducer
729	466.025	1.56429	1.29766	1078	471	169	52	28	12	4	2	361	167	88	52	30	19	16	13	51	12	6	1	0	0	199	54	27	16	6	0	0.0301821	0.246863	0.754558	1.37336	2.31318	1.01068	0.362642	0.111582	0.0600826	0.0257497	0.00858323	0.00429162	0.0410611	0.117645	0.169937	0.222618	0.774637	0.35835	0.188831	0.111582	0.0643742	0.0407703	0.0343329	0.0278955	0.318182	0.230769	6.57015	3.04348	35.086	300.825	1.29158	0.215264	0	0.531381	4.962	3.08	15.27	450.755	0.0327665	0.0338765	1.1008	1.80983	2.76387	3.25454	3.73546	4.54929	4.89804	0.353793	0.00063021	0.00630174	0.0629817	0.626267	5.92852	38.6584	86.3054	16.33	11.7544	7.82983	0	6.69621	0	0	0	0	0	-4.27312	-0.77398	-0.781682	-0.852013	-1.24894	-2.09114	-2.57087	-3.04823	-3.86058	-4.20917	-4.26628	100	0.684265	1.48765	-1.36246	0.798292	51.1988	0	-2.32642	-2.3237	-0.336695	0.745531	0.18747	2	1	7	5	1	3	5	9	inducer
764	475.781	1.60578	1.27729	1073	433	137	42	21	12	5	3	382	187	94	57	38	23	9	8	0	0	0	0	0	0	179	52	27	13	8	1	0.0294219	0.289062	0.882693	1.25875	2.25524	0.910083	0.287948	0.088276	0.044138	0.0252217	0.010509	0.00630543	0.0208747	0.0504263	0.0866539	0.191378	0.802891	0.393038	0.19757	0.119803	0.0798687	0.0483416	0.0189163	0.0168145	0.223404	0.210526	5.65334	8.57187	36.921	314.852	1.06277	0.177129	0	0.506054	5.063	4.214	6.25	469.531	0.0131363	0.0133112	1.18347	1.87429	2.82451	3.31536	3.79773	4.62463	4.99318	0.326256	0.000573293	0.00573263	0.0572968	0.570028	5.42211	36.4392	85.1477	19.8395	16.3191	0	0	0	0	0	0	0	0	-4.58397	-1.08476	-1.09177	-1.1563	-1.53288	-2.36319	-2.84206	-3.32053	-4.14578	-4.51417	-4.57646	100	1.09796	1.54596	-0.935313	1.12532	48.1214	1	-2.61933	-2.31742	-0.366267	0.734686	0.202911	0	3	1	1	1	1	1	1	inducer
498	317.872	1.56667	1.0701	801	340	150	63	31	20	9	4	256	113	39	19	13	6	4	4	81	21	13	6	1	0	163	65	29	17	10	2	0.068067	0.382823	0.835294	1.58193	2.51988	1.06961	0.471888	0.198193	0.0975235	0.0629184	0.0283133	0.0125837	0.0188534	0.0535145	0.142929	0.414165	0.805355	0.355489	0.122691	0.0597725	0.0408969	0.0188755	0.0125837	0.0125837	0.794872	1.05263	2.41486	3.94921	22.909	230.093	0.41169	0.41169	0	0.726619	2.173	-1.015	36.69	281.182	0.115424	0.130485	-1.0305	-0.294977	0.655321	1.12497	1.54738	2.05157	2.15921	0.898793	0.00309849	0.0309762	0.308901	3.00546	23.6559	75.6013	96.8736	7.78625	6.7347	7.31079	0	4.76302	4.83254	0	0	2.24967	0	-2.42373	1.07204	1.03569	0.779772	0.0442486	-0.906049	-1.37569	-1.79811	-2.3023	-2.40994	-2.42233	68.2106	0.467685	1.12068	-2.26467	0.259068	82.5133	0	-0.779015	-2.34728	0.182326	0.78703	-0.103407	4	2	1	1	0	0	0	0	noninducer
678	433.552	1.56383	1.252	1085	594	292	87	38	18	6	1	240	107	42	20	9	4	4	1	0	0	0	0	0	0	372	125	45	15	3	0	0.0402716	0.170415	0.73482	1.20614	2.50259	1.37008	0.673507	0.200668	0.0876481	0.0415175	0.0138392	0.00230653	0.0358595	0.0500032	0.0320047	0.0961464	0.553567	0.246799	0.0968743	0.0461306	0.0207588	0.00922612	0.00922612	0.00230653	0.904762	0.9	4.91732	2.57756	33.554	321.821	1.19543	0.239085	0	0.594422	3.279	3.041	41.31	392.242	0.0952827	0.105318	3.08298	3.2549	3.27653	3.27822	3.27875	3.27898	3.279	2	14.9096	63.6656	94.601	99.4325	99.943	99.9943	99.9994	17.4377	19.4958	0	19.4838	0	0	5.05707	0	0	0	-3.85847	-2.10228	-3.03272	-3.66246	-3.83438	-3.856	-3.85769	-3.85823	-3.85845	-3.85847	-3.85847	81.7642	0.0810373	1.31954	-1.82001	0.340055	40.9425	0	-3.62771	-0.556583	0.585454	-0.376631	0.118983	14	0	7	1	0	1	0	1	noninducer
759	454.133	1.67132	1.19897	1093	503	173	59	28	12	5	0	379	211	73	31	17	11	5	3	0	0	0	0	0	0	255	74	32	17	5	0	0.0648751	0.399138	1.06932	1.52203	2.40678	1.1076	0.380946	0.129918	0.0616559	0.026424	0.01101	0	0.0144951	0.0348692	0.0908882	0.162654	0.834557	0.464621	0.160746	0.0682619	0.037434	0.024222	0.01101	0.00660599	0.383562	0.387097	6.59593	7.23244	40.467	344.836	1.16266	0.290665	0	0.468849	5.507	4.034	15.64	438.493	0.0344392	0.0356676	4.73229	5.33208	5.48597	5.50024	5.50485	5.50678	5.50698	1.99459	1.97553	16.7731	66.8363	95.2726	99.5063	99.9504	99.995	21.8295	19.5217	0	0	0	0	0	0	0	0	-5.07408	-2.44085	-3.37652	-4.29937	-4.89916	-5.05305	-5.06732	-5.07193	-5.07386	-5.07406	-5.07408	100	0.298003	1.7015	-0.852345	0.813865	19.8021	0	-4.58467	-1.08475	0.927033	-0.351047	-0.0815739	10	11	1	9	13	9	10	8	noninducer
718	452.993	1.58501	1.26266	1097	521	228	66	24	14	2	1	360	180	92	58	30	18	13	10	55	12	3	3	0	0	263	82	31	15	7	1	0.0290251	0.155531	0.771197	1.64182	2.42167	1.15013	0.503319	0.145698	0.052981	0.0309056	0.00441508	0.00220754	0.0234157	0.0659538	0.126983	0.185039	0.794714	0.397357	0.203094	0.128037	0.0662262	0.0397357	0.028698	0.0220754	0.26087	0.241379	5.32461	6.37045	36.723	326.823	0.523948	0.261974	0	0.572574	4.491	1.485	30.91	422.083	0.0682351	0.0732321	2.14519	3.29604	4.11348	4.33383	4.43497	4.48506	4.4904	1.81439	0.00841071	0.41014	6.3205	41.884	87.8882	98.6416	99.8625	24.6782	21.9591	14.8415	8.63199	13.0792	0	0	1.14411	0	0	-4.58527	0.70488	-0.667413	-2.21672	-3.38791	-4.20751	-4.42802	-4.52922	-4.57933	-4.58467	-4.58521	100	0.655378	1.51344	-1.85591	0.42787	39.2546	0	-3.27592	-2.56654	1.60658	-0.174511	-0.280145	0	0	0	0	0	0	0	0	inducer
681	449.449	1.51519	1.31567	1038	611	343	142	78	38	12	4	176	82	32	14	6	4	2	1	0	0	0	0	0	0	399	170	83	39	13	1	0.0834042	0.274189	0.620779	0.943636	2.30949	1.35944	0.763156	0.315942	0.173546	0.084548	0.0266994	0.00889978	0.0726252	0.135273	0.234247	0.329266	0.391591	0.182446	0.0711983	0.0311492	0.0133497	0.00889978	0.00444989	0.00222495	2.4375	2.71429	6.14326	0.439435	31.868	303.353	1.41385	0.201978	0	0.544785	2.794	2.709	55.84	393.609	0.124241	0.141867	0.911965	1.3206	2.09466	2.43128	2.64269	2.77619	2.79219	1.57912	0.0236192	0.235691	2.30796	19.1101	70.2601	95.939	99.5785	14.9943	18.7148	0	13.8201	0	0	6.8285	0	0	0	-3.07702	0.391698	0.180768	-0.503922	-1.44602	-2.35886	-2.70826	-2.92379	-3.05902	-3.07519	-3.07684	69.2285	0.356006	1.11183	-2.33541	0.526482	56.4768	0	-1.81688	-2.15455	0.765805	0.47931	-0.36749	11	10	0	1	2	4	3	2	inducer
641	380.048	1.68663	1.08686	973	578	281	132	63	33	12	2	164	69	23	11	5	4	2	1	102	36	15	5	0	0	350	156	78	33	13	3	0.0888262	0.297538	0.586587	0.798073	2.5602	1.52086	0.739381	0.347325	0.165769	0.0868312	0.031575	0.0052625	0.0420271	0.0879658	0.176938	0.316574	0.431525	0.181556	0.0605187	0.0289437	0.0131562	0.010525	0.0052625	0.00263125	2.73913	3	4.53445	0.618574	32.428	299.364	0.0884797	0.0221199	0	0.625156	1.321	-0.498	46.33	333.718	0.121906	0.13883	-1.18503	-0.893572	-0.135236	0.311945	0.722774	1.20747	1.30804	0.925874	0.00333549	0.0333449	0.332451	3.22793	25.0127	76.9327	97.0507	16.3022	17.2459	13.7427	14.2289	14.2289	0	11.7792	11.7792	0	0	-2.34245	1.153	1.11401	0.844924	0.096487	-0.855471	-1.32337	-1.74102	-2.2286	-2.32945	-2.33938	59.3121	0.530912	0.837446	-3.13838	0.210598	77.7594	0	-0.711616	-2.34433	0.206601	0.782573	-0.116457	4	6	1	3	0	3	2	1	noninducer
863	530.749	1.626	1.33228	1283	818	471	210	103	46	18	4	136	68	35	22	16	10	9	5	84	17	7	2	1	0	549	229	123	54	20	3	0.0566667	0.163619	0.464767	1.06858	2.41734	1.54122	0.887425	0.395667	0.194065	0.08667	0.0339143	0.00753652	0.040115	0.0875599	0.150442	0.194793	0.256242	0.128121	0.0659445	0.0414508	0.0301461	0.0188413	0.0169572	0.00942065	2.94286	2.09091	4.77115	0.608558	41.285	399.437	0.655963	0.059633	0	0.444966	1.072	0.123	91.89	438.859	0.173133	0.209384	1.072	1.072	1.07199	1.07198	1.07192	1.07122	1.06425	2	100	100	99.9998	99.9982	99.982	99.8201	98.2301	31.4454	31.5641	25.7731	29.2983	25.7504	0	20.0517	23.7829	0	0	-3.71096	-3.71096	-3.71096	-3.71096	-3.71096	-3.71095	-3.71094	-3.71088	-3.71018	-3.70321	-3.63904	58.8414	0.155747	0.594632	-3.72561	-0.650901	55.6021	0	-3.70689	0.0108541	0.0143209	0.014166	0.0115177	6	1	2	3	1	1	2	0	noninducer
1241	769.814	1.61208	1.61838	1514	577	172	57	20	9	5	1	536	193	57	28	15	7	3	3	0	0	0	0	0	0	262	69	33	7	5	2	0.003831	0.00238198	0.0284625	0.311332	1.96671	0.749532	0.223431	0.0740439	0.0259803	0.0116911	0.00649508	0.00129902	0.0011225	0.0127216	0.0886121	0.172197	0.696272	0.25071	0.0740439	0.0363724	0.0194852	0.00909311	0.00389705	0.00389705	0.350877	0.321429	0.782111	11.8747	57.1001	468.714	3.35006	0.145655	0	0.0906532	8.004	6.824	29.34	740.474	0.0381131	0.0396233	0.0992301	2.0246	4.01352	5.00308	5.97047	7.53047	7.95858	0	1.03103e-08	1.03093e-06	0.000102997	0.0102036	0.925548	33.6095	90.0703	36.9918	33.9624	0	27.7066	0	0	5.49742	0	0	0	-6.48122	0.517359	0.504347	0.363213	-0.644779	-2.50397	-3.48444	-4.449	-6.00782	-6.43581	-6.47683	100	0.737955	1.6273	-0.911195	0.956467	0	0	-2.76881	-4.75998	-0.385161	1.69022	0.234223	26	1	4	0	3	4	1	2	inducer
676	448.582	1.50697	1.32157	950	385	157	45	26	12	6	0	325	153	43	22	17	14	7	5	0	0	0	0	0	0	200	61	36	17	7	1	0.041453	0.299566	0.87019	1.45398	2.11778	0.858259	0.349992	0.100316	0.0579604	0.0267509	0.0133755	0	0.0311296	0.102068	0.198878	0.37962	0.724505	0.341074	0.0958575	0.0490434	0.0378972	0.0312094	0.0156047	0.0111462	0.604651	0.545455	6.17174	2.0478	33.032	266.381	0.953916	0.238479	0	0.520897	3.243	3.935	6.48	442.102	0.0144455	0.0146572	0.552178	1.38874	2.31988	2.71909	3.00215	3.21193	3.23979	1.41475	0.0119296	0.132849	1.32786	11.8733	57.4006	93.0914	99.2633	25.7608	20.5914	0	5.19737	0	0	0	0	0	0	-3.48431	0.357952	-0.0855832	-0.699224	-1.61754	-2.5599	-2.95999	-3.24333	-3.45323	-3.4811	-3.48399	88.8939	0.517546	1.62977	-1.4609	0.772865	44.5093	0	-2.09419	-2.29534	0.707752	0.517944	-0.264386	13	2	2	8	5	7	0	1	inducer
862	506.293	1.70257	1.24271	1282	791	436	185	101	56	23	2	224	84	36	19	11	8	5	4	0	0	0	0	0	0	547	233	136	65	20	0	0.0683953	0.197539	0.451689	0.637469	2.53213	1.56234	0.861161	0.365401	0.199489	0.110608	0.0454282	0.00395028	0.0415239	0.120307	0.243009	0.303129	0.442431	0.165912	0.071105	0.0375277	0.0217265	0.0158011	0.0098757	0.00790056	2.80556	2.94737	4.51708	0.419955	42.801	416.937	0.563144	0.0804491	0	0.395083	3.295	3.92	60.44	445.853	0.119377	0.13556	3.295	3.295	3.295	3.295	3.295	3.295	3.295	2	100	100	100	100	100	100	100	20.9278	19.2554	0	20.2096	0	0	14.8074	0	0	0	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	-4.57807	72.7603	0.193247	1.05799	-2.46435	0.283927	37.0928	0	-4.57807	0	0	0	0	4	3	2	1	1	0	0	0	noninducer
640	408.744	1.56577	1.21414	1385	999	554	226	115	55	24	6	224	125	72	49	38	30	23	11	102	15	7	1	0	0	655	275	116	61	19	3	0.110781	0.305191	1.10695	1.39546	3.38843	2.44407	1.35537	0.552914	0.28135	0.134559	0.0587165	0.0146791	0.0515792	0.115776	0.181027	0.228613	0.548021	0.305815	0.176149	0.119879	0.0929678	0.0733956	0.05627	0.0269117	1.59722	1.12245	5.48638	1.2642	28.911	314.253	0.730021	0.182505	0	0.622625	1.381	-0.153	112.1	296.644	0.274255	0.377894	1.37892	1.36067	1.21095	0.980437	0.618595	-0.302228	-1.23939	1.66334	99.952	99.5228	95.4243	67.5898	17.2559	2.04285	0.208111	20.7902	25.0807	18.0217	28.7989	21.4223	0	16.1306	13.7011	0	0	-3.58797	-3.58795	-3.58776	-3.58589	-3.56764	-3.41792	-3.18741	-2.82556	-1.90474	-0.96758	-0.307851	81.1118	-0.00321065	0.0335652	-3.65307	-0.725447	98.4681	0	-2.72971	1.69844	1.05486	0.0242586	-0.323401	1	0	1	1	2	1	0	0	noninducer
985	597.929	1.64735	1.39577	1446	753	366	139	72	28	15	0	363	187	77	35	24	12	7	2	94	23	13	3	2	0	428	148	77	33	11	0	0.0337958	0.148898	0.497993	1.03899	2.41835	1.25935	0.612112	0.232469	0.120416	0.0468283	0.0250866	0	0.0148085	0.0574346	0.128883	0.177689	0.607095	0.312746	0.128778	0.0585353	0.0401385	0.0200693	0.0117071	0.00334488	0.935065	0.8	5.46257	1.95653	49.816	426.55	3.27055	0.408819	0	0.220627	3.779	3.044	57.76	540.169	0.0966	0.106929	0.540711	1.19779	2.13357	2.60862	3.04824	3.62083	3.75713	0.786365	0.00227892	0.0227846	0.227379	2.22819	18.5597	69.4651	95.0881	21.8194	20.595	15.9541	18.9997	12.8852	0	2.96618	6.85118	0	0	-4.82901	-1.33213	-1.35922	-1.56461	-2.24219	-3.18295	-3.65843	-4.09818	-4.67084	-4.80714	-4.79473	100	0.306425	0.929762	-2.33839	0.123306	25.9776	0	-3.12429	-2.35019	0.0880564	0.807048	-0.0414139	1	0	3	5	1	2	3	1	noninducer
1006	617.473	1.62922	1.43418	1653	1036	660	273	133	58	18	2	286	150	76	49	36	24	12	7	237	66	26	7	0	0	744	345	148	74	21	2	0.034559	0.109498	0.249067	0.278863	2.67704	1.67781	1.06887	0.442124	0.215394	0.0939312	0.0291511	0.00323901	0.056433	0.0804359	0.0710384	0.113199	0.463178	0.242926	0.123082	0.0793557	0.0583021	0.0388681	0.019434	0.0113365	1.75	1.18367	4.02612	1.02274	50.732	488.005	3.06978	0.279071	0	0.237234	3.348	-2.053	117.27	500.203	0.189919	0.234445	-1.19612	0.54802	2.15558	2.70365	3.05389	3.26413	2.99912	1.27767	1.77127e-05	0.00175151	0.153185	6.40022	50.7868	82.4335	44.7662	34.5629	37.763	32.789	29.9011	29.9011	24.0674	15.9555	17.7223	16.3363	3.33376	-5.01056	1.82104	1.09675	-0.364698	-2.20799	-3.81799	-4.36616	-4.71644	-4.92669	-4.66169	-3.89007	95.4397	0.687447	0.0866469	-4.81956	-0.78461	38.958	0	-2.5926	-3.753	1.96483	0.927219	-0.508899	2	11	4	1	5	1	6	4	noninducer
1302	849.011	1.53355	1.78662	2381	1932	1223	593	340	167	64	14	153	80	46	22	12	2	0	0	530	215	92	30	0	0	1432	674	366	183	50	2	0.0265058	0.0423925	0.0908392	0.241928	2.80444	2.27559	1.4405	0.69846	0.400466	0.196699	0.0753818	0.0164898	0.00827161	0.0326754	0.08199	0	0.18021	0.0942273	0.0541807	0.0259125	0.0141341	0.00235568	0	0	7.3913	7.59091	1.05218	0.514176	56.2711	560.684	6.31931	0.191494	0	-0.088802	-2.62	-9	205.15	643.861	0.241634	0.318625	-6.12	-6.12	-6.12003	-6.12028	-6.12269	-6.27438	-7.51363	0	0	0	0	0	0	0	0	55.0851	71.7602	57.8999	74.2104	64.0558	51.9403	65.2436	61.741	51.4936	43.3614	-3.89531	-0.39531	-0.39531	-0.39531	-0.395309	-0.395281	-0.395029	-0.392623	-0.240926	1.00152	3.33821	22.9801	-0.438047	-2.80502	-10.4787	-5.31848	100	0	0.00609358	1.01383	1.17604	0.900028	0.424848	19	2	4	1	2	2	0	0	noninducer
828	490.961	1.68649	1.23542	1451	1071	673	319	196	114	49	17	181	90	49	26	16	12	10	7	410	149	60	23	5	3	722	355	195	102	30	0	0.109888	0.230634	0.461492	0.732658	2.95543	2.18143	1.37078	0.649746	0.399217	0.232197	0.0998042	0.0346259	0.0667168	0.137685	0.190401	0.254436	0.368664	0.183314	0.0998042	0.0529573	0.0325891	0.0244418	0.0203682	0.0142577	4	4.38462	5.53099	0.342687	42.579	464.853	0.317613	0.0317613	0	0.428689	-0.192	-5.625	181.62	309.341	0.369927	0.587118	-2.95438	-3.82069	-4.93486	-5.28917	-5.37328	-5.65345	-6.42806	0	0	0	0	0	0	0	0	25.1822	29.2657	25.8047	28.0765	28.0765	24.7471	24.4474	25.149	24.4661	23.2529	-2.55954	0.112206	-0.135423	0.202851	1.0703	2.28107	3.04195	3.79113	4.70857	5.55729	6.63897	23.1488	-0.228976	-1.75764	-9.86852	-3.72484	100	0	2.58707	3.85025	0.592866	-0.778489	0.191036	2	2	3	1	4	5	6	4	noninducer
671	423.903	1.58291	1.22307	994	443	162	52	21	8	1	0	316	163	77	43	30	15	11	5	78	26	9	7	1	0	162	39	14	2	0	0	0.0461281	0.334444	0.875733	1.36272	2.34488	1.04505	0.382163	0.12267	0.0495396	0.0188722	0.00235903	0	0.0344346	0.070996	0.111935	0.146381	0.745454	0.384522	0.181645	0.101438	0.0707709	0.0353855	0.0259493	0.0117952	0.272727	0.186047	6.10547	5.65788	33.158	266.381	0.939705	0.187941	0	0.59505	3.841	3.772	15.04	408.863	0.0354798	0.0367849	0.166353	0.264089	0.743234	1.15862	1.62651	2.59075	3.41213	0	5.93309e-05	0.000593306	0.00593274	0.0592957	0.58981	5.60079	37.2375	15.4175	11.9041	11.9041	0	0	0	0	0	0	0	-3.46677	0.0331435	0.0324111	0.0251551	-0.0414271	-0.425338	-0.806888	-1.26004	-2.21733	-3.03799	-3.39915	99.0753	0.382709	1.24954	-1.52665	0.649983	68.6666	0	-1.07455	-2.01082	-0.923881	0.289888	0.38684	8	0	3	1	2	2	1	1	inducer
672	410.53	1.63691	1.16392	1086	550	206	60	26	8	0	0	319	158	82	50	30	19	15	11	77	25	12	5	0	0	234	58	23	4	1	0	0.0796126	0.424454	1.07088	0	2.64536	1.33973	0.50179	0.146153	0.0633328	0.019487	0	0	0.0424865	0.0735187	0.0667456	0.102042	0.777044	0.384868	0.199742	0.121794	0.0730763	0.0462816	0.0365381	0.0267946	0.317073	0.16	7.31052	5.38117	35.604	310.82	0	0	0	0.653066	4.119	1.629	24.66	385.87	0.0600687	0.0639075	0.778123	1.36529	2.27032	2.7498	3.20923	3.88496	4.08904	0.612092	0.000496951	0.0118421	0.137259	1.37765	12.2744	58.3231	93.3308	20.2371	22.7729	22.7729	14.0175	14.0175	0	0	0	0	0	-3.86933	0.908682	0.0612679	-0.455948	-1.09535	-2.01817	-2.49933	-2.95931	-3.63526	-3.83936	-3.86623	100	0.813714	1.32058	-2.06211	0.663067	62.2062	0	-1.93745	-2.69619	0.311047	0.503506	0.194239	0	0	0	0	0	0	0	0	inducer
648	406.284	1.59494	1.18835	965	514	263	109	47	20	8	2	187	62	18	4	1	0	0	0	173	55	20	6	0	0	297	127	63	29	10	3	0.0921277	0.305927	0.567307	0.646217	2.37519	1.26513	0.647331	0.268285	0.115683	0.0492267	0.0196907	0.00492267	0.0392572	0.0950934	0.269689	0	0.460269	0.152603	0.044304	0.00984533	0.00246133	0	0	0	2.61111	5	4.75987	0.466627	30.635	263.375	1.21785	0.152231	0	0.593818	2.908	-0.746	43.7	362.584	0.10756	0.120524	-0.915222	-0.172893	0.78754	1.27764	1.75532	2.54178	2.84838	0.408865	0.000756033	0.00755981	0.0755467	0.750365	7.02889	43.0259	87.1667	15.9757	19.9904	19.9904	17.7982	17.7982	11.4085	8.11789	8.11789	8.11789	0	-2.64046	0.858502	0.849281	0.766472	0.329564	-0.53353	-1.01445	-1.48916	-2.27437	-2.58083	-2.57497	62.3773	0.488443	0.86008	-2.84379	0.278303	70.4876	0	-0.725082	-2.3256	-0.267401	0.775789	0.166511	4	7	3	2	0	0	0	0	noninducer
773	456.261	1.6942	1.18554	1320	1004	641	319	172	92	32	6	121	50	21	11	9	5	2	0	324	113	46	15	2	0	756	391	223	102	29	2	0.0892717	0.185299	0.386132	0.63062	2.89308	2.20049	1.4049	0.699161	0.376977	0.201639	0.0701353	0.0131504	0.0596845	0.169847	0.273456	0.301542	0.265199	0.109586	0.0460263	0.024109	0.0197255	0.0109586	0.00438345	0	8.19048	8.36364	5.35148	0.133552	39.074	392.461	0.348685	0.0435856	0	0.438591	1.669	-0.017	100.23	356.031	0.219677	0.28152	1.669	1.66897	1.66867	1.66794	1.66566	1.63631	1.39262	2	99.9999	99.9992	99.9923	99.923	99.234	92.7475	52.9067	16.4128	21.3463	20.4185	24.6346	24.6346	16.0689	19.9499	19.9465	18.2117	5.60047	-3.8141	-3.8141	-3.8141	-3.8141	-3.81407	-3.81377	-3.81304	-3.81076	-3.78141	-3.53772	-2.36601	43.5286	0.322344	-0.123325	-5.37092	-0.724133	81.2904	0	-3.70488	0.283984	0.3546	0.319311	0.2231	6	0	0	0	0	2	1	0	noninducer
655	394.181	1.66167	1.12351	898	401	145	44	20	8	2	0	238	102	40	21	8	6	4	2	0	0	0	0	0	0	197	66	28	10	5	2	0.0239027	0.173363	0.416771	1.5536	2.27814	1.0173	0.367851	0.111624	0.0507381	0.0202953	0.00507381	0	0.0200541	0.0840889	0.237983	0.321835	0.603784	0.258764	0.101476	0.053275	0.0202953	0.0152214	0.0101476	0.00507381	0.5	0.380952	3.8268	2.4393	32.12	271.397	0.086722	0.0289073	0	0.636909	3.463	3.806	14.67	379.511	0.0372164	0.038655	0.91472	0.97091	1.31499	1.67621	2.11057	2.94788	3.37354	0.251039	0.000435681	0.00435664	0.0435493	0.433793	4.17494	30.3467	81.3322	20.5974	20.4385	0	15.0171	0	0	0	0	0	0	-3.3259	0.173501	0.168158	0.118061	-0.201879	-0.993615	-1.46899	-1.94969	-2.80833	-3.2362	-3.31605	83.7951	0.496831	1.49844	-1.35139	0.89717	54.7326	0	-1.30922	-2.29621	-0.450187	0.698626	0.245099	12	7	3	1	0	2	0	0	noninducer
