assay_name	compound_pubchem_cid	assay_outcome
tox21-ahr-p1	CID_6537489	1
tox21-ahr-p1	CID_10941	1
tox21-ahr-p1	CID_7203	1
tox21-ahr-p1	CID_8428	1
tox21-ahr-p1	CID_7490	1
tox21-ahr-p1	CID_7331	1
tox21-ahr-p1	CID_67172	1
tox21-ahr-p1	CID_36159	1
tox21-ahr-p1	CID_5280443	1
tox21-ahr-p1	CID_15277	1
tox21-ahr-p1	CID_12076	1
tox21-ahr-p1	CID_15553	1
tox21-ahr-p1	CID_5281708	1
tox21-ahr-p1	CID_34757	1
tox21-ahr-p1	CID_73864	1
tox21-ahr-p1	CID_33133	1
tox21-ahr-p1	CID_28780	1
tox21-ahr-p1	CID_2724189	1
tox21-ahr-p1	CID_5953	1
tox21-ahr-p1	CID_6305	1
tox21-ahr-p1	CID_3083585	1
tox21-ahr-p1	CID_16230	1
tox21-ahr-p1	CID_9076	1
tox21-ahr-p1	CID_86607	1
tox21-ahr-p1	CID_7729	1
tox21-ahr-p1	CID_9171	1
tox21-ahr-p1	CID_8870	1
tox21-ahr-p1	CID_5076555	1
tox21-ahr-p1	CID_6681	1
tox21-ahr-p1	CID_6535	1
tox21-ahr-p1	CID_18480	1
tox21-ahr-p1	CID_4764	1
tox21-ahr-p1	CID_7070	1
tox21-ahr-p1	CID_174223	1
tox21-ahr-p1	CID_31426	1
tox21-ahr-p1	CID_2355	1
tox21-ahr-p1	CID_7069	1
tox21-ahr-p1	CID_7935	1
tox21-ahr-p1	CID_10771	1
tox21-ahr-p1	CID_1057	1
tox21-ahr-p1	CID_12472902	1
tox21-ahr-p1	CID_6537498	1
tox21-ahr-p1	CID_10208	1
tox21-ahr-p1	CID_6731	1
tox21-ahr-p1	CID_612040	1
tox21-ahr-p1	CID_5284416	1
tox21-ahr-p1	CID_104827	1
tox21-ahr-p1	CID_802	1
tox21-ahr-p1	CID_11796	1
tox21-ahr-p1	CID_6680	1
tox21-ahr-p1	CID_17279	1
tox21-ahr-p1	CID_17599	1
tox21-ahr-p1	CID_256687	1
tox21-ahr-p1	CID_3014138	1
tox21-ahr-p1	CID_17819	1
tox21-ahr-p1	CID_95717	1
tox21-ahr-p1	CID_13487610	1
tox21-ahr-p1	CID_11254899	1
tox21-ahr-p1	CID_10607	1
tox21-ahr-p1	CID_74867	1
tox21-ahr-p1	CID_65522	1
tox21-ahr-p1	CID_78490	1
tox21-ahr-p1	CID_28308	1
tox21-ahr-p1	CID_8553	1
tox21-ahr-p1	CID_4669250	1
tox21-ahr-p1	CID_44368	1
tox21-ahr-p1	CID_65275	1
tox21-ahr-p1	CID_9164	1
tox21-ahr-p1	CID_5354198	1
tox21-ahr-p1	CID_1539	1
tox21-ahr-p1	CID_81829	1
tox21-ahr-p1	CID_69908	1
tox21-ahr-p1	CID_6724	1
tox21-ahr-p1	CID_3884	1
tox21-ahr-p1	CID_13450	1
tox21-ahr-p1	CID_1674	1
tox21-ahr-p1	CID_158629	1
tox21-ahr-p1	CID_638088	1
tox21-ahr-p1	CID_7518	1
tox21-ahr-p1	CID_23892	1
tox21-ahr-p1	CID_16682804	1
tox21-ahr-p1	CID_10308	1
tox21-ahr-p1	CID_68297	1
tox21-ahr-p1	CID_79358	1
tox21-ahr-p1	CID_16217238	1
tox21-ahr-p1	CID_9571018	1
tox21-ahr-p1	CID_23160059	1
tox21-ahr-p1	CID_7115	1
tox21-ahr-p1	CID_7054	1
tox21-ahr-p1	CID_27882	1
tox21-ahr-p1	CID_11764	1
tox21-ahr-p1	CID_6528	1
tox21-ahr-p1	CID_15625	1
tox21-ahr-p1	CID_1148	1
tox21-ahr-p1	CID_16719	1
tox21-ahr-p1	CID_6527	1
tox21-ahr-p1	CID_6419941	0
tox21-ahr-p1	CID_6603108	0
tox21-ahr-p1	CID_5459110	0
tox21-ahr-p1	CID_656597	0
tox21-ahr-p1	CID_248057	0
tox21-ahr-p1	CID_3000668	0
tox21-ahr-p1	CID_22576	0
tox21-ahr-p1	CID_11957572	0
tox21-ahr-p1	CID_3827	0
tox21-ahr-p1	CID_3932	0
tox21-ahr-p1	CID_3965	0
tox21-ahr-p1	CID_3955	0
tox21-ahr-p1	CID_39562	0
tox21-ahr-p1	CID_2333	0
tox21-ahr-p1	CID_614	0
tox21-ahr-p1	CID_94280	0
tox21-ahr-p1	CID_23664709	0
tox21-ahr-p1	CID_546	0
tox21-ahr-p1	CID_16678045	0
tox21-ahr-p1	CID_14676	0
tox21-ahr-p1	CID_441358	0
tox21-ahr-p1	CID_3676	0
tox21-ahr-p1	CID_3957	0
tox21-ahr-p1	CID_4170	0
tox21-ahr-p1	CID_65710	0
tox21-ahr-p1	CID_4168	0
tox21-ahr-p1	CID_71822	0
tox21-ahr-p1	CID_443939	0
tox21-ahr-p1	CID_4078	0
tox21-ahr-p1	CID_2348	0
tox21-ahr-p1	CID_23667629	0
tox21-ahr-p1	CID_3151	0
tox21-ahr-p1	CID_2141	0
tox21-ahr-p1	CID_1986	0
tox21-ahr-p1	CID_2230	0
tox21-ahr-p1	CID_564	0
tox21-ahr-p1	CID_2094	0
tox21-ahr-p1	CID_2157	0
tox21-ahr-p1	CID_4184	0
tox21-ahr-p1	CID_21467	0
tox21-ahr-p1	CID_5353788	0
tox21-ahr-p1	CID_4201	0
tox21-ahr-p1	CID_4197	0
tox21-ahr-p1	CID_6420039	0
tox21-ahr-p1	CID_119442	0
tox21-ahr-p1	CID_6992284	0
tox21-ahr-p1	CID_5694	0
tox21-ahr-p1	CID_4614	0
tox21-ahr-p1	CID_71203	0
tox21-ahr-p1	CID_3061720	0
tox21-ahr-p1	CID_35370	0
tox21-ahr-p1	CID_9910986	0
tox21-ahr-p1	CID_441325	0
tox21-ahr-p1	CID_2119	0
tox21-ahr-p1	CID_2123	0
tox21-ahr-p1	CID_2196	0
tox21-ahr-p1	CID_4768	0
tox21-ahr-p1	CID_2471	0
tox21-ahr-p1	CID_247	0
tox21-ahr-p1	CID_2351	0
tox21-ahr-p1	CID_6058	0
tox21-ahr-p1	CID_4032	0
tox21-ahr-p1	CID_4054	0
tox21-ahr-p1	CID_4011	0
tox21-ahr-p1	CID_4500	0
tox21-ahr-p1	CID_4567	0
tox21-ahr-p1	CID_2266	0
tox21-ahr-p1	CID_1727	0
tox21-ahr-p1	CID_2081	0
tox21-ahr-p1	CID_1989	0
tox21-ahr-p1	CID_2130	0
tox21-ahr-p1	CID_169371	0
tox21-ahr-p1	CID_5283389	0
tox21-ahr-p1	CID_119	0
tox21-ahr-p1	CID_2284	0
tox21-ahr-p1	CID_2369	0
tox21-ahr-p1	CID_2717	0
tox21-ahr-p1	CID_2765	0
tox21-ahr-p1	CID_4488	0
tox21-ahr-p1	CID_4495	0
tox21-ahr-p1	CID_71398	0
tox21-ahr-p1	CID_2022	0
tox21-ahr-p1	CID_6322	0
tox21-ahr-p1	CID_2244	0
tox21-ahr-p1	CID_11273	0
tox21-ahr-p1	CID_2578	0
tox21-ahr-p1	CID_2754	0
tox21-ahr-p1	CID_6241	0
tox21-ahr-p1	CID_22420	0
tox21-ahr-p1	CID_72276	0
tox21-ahr-p1	CID_2727	0
tox21-ahr-p1	CID_74724	0
tox21-ahr-p1	CID_426756	0
tox21-ahr-p1	CID_4211	0
tox21-ahr-p1	CID_60196361	0
tox21-ahr-p1	CID_2554	0
tox21-ahr-p1	CID_2733	0
tox21-ahr-p1	CID_2756	0
tox21-ahr-p1	CID_2720	0
tox21-ahr-p1	CID_5309446	0
tox21-ahr-p1	CID_1547484	0
tox21-ahr-p1	CID_1355	0
tox21-ahr-p1	CID_2913	0
tox21-ahr-p1	CID_2818	0
tox21-ahr-p1	CID_4652	0
tox21-ahr-p1	CID_64927	0
tox21-ahr-p1	CID_2796	0
tox21-ahr-p1	CID_2801	0
tox21-ahr-p1	CID_2803	0
tox21-ahr-p1	CID_2753	0
tox21-ahr-p1	CID_2726	0
tox21-ahr-p1	CID_2762	0
tox21-ahr-p1	CID_2576	0
tox21-ahr-p1	CID_19379	0
tox21-ahr-p1	CID_2910	0
tox21-ahr-p1	CID_104920	0
tox21-ahr-p1	CID_3100	0
tox21-ahr-p1	CID_8980	0
tox21-ahr-p1	CID_10649	0
tox21-ahr-p1	CID_65327	0
tox21-ahr-p1	CID_6419921	0
tox21-ahr-p1	CID_3053	0
tox21-ahr-p1	CID_3042	0
tox21-ahr-p1	CID_3019	0
tox21-ahr-p1	CID_3108	0
tox21-ahr-p1	CID_4943	0
tox21-ahr-p1	CID_9363	0
tox21-ahr-p1	CID_53708	0
tox21-ahr-p1	CID_8307	0
tox21-ahr-p1	CID_72016	0
tox21-ahr-p1	CID_12850184	0
tox21-ahr-p1	CID_89753	0
tox21-ahr-p1	CID_9403	0
tox21-ahr-p1	CID_6207	0
tox21-ahr-p1	CID_5870	0
tox21-ahr-p1	CID_3396	0
tox21-ahr-p1	CID_3386	0
tox21-ahr-p1	CID_3331	0
tox21-ahr-p1	CID_3339	0
tox21-ahr-p1	CID_13218779	0
tox21-ahr-p1	CID_142766	0
tox21-ahr-p1	CID_637566	0
tox21-ahr-p1	CID_994	0
tox21-ahr-p1	CID_3373	0
tox21-ahr-p1	CID_3442	0
tox21-ahr-p1	CID_3385	0
tox21-ahr-p1	CID_3356	0
tox21-ahr-p1	CID_3341	0
tox21-ahr-p1	CID_3325	0
tox21-ahr-p1	CID_3397	0
tox21-ahr-p1	CID_4766	0
tox21-ahr-p1	CID_3080	0
tox21-ahr-p1	CID_197883	0
tox21-ahr-p1	CID_51	0
tox21-ahr-p1	CID_66064	0
tox21-ahr-p1	CID_66435	0
tox21-ahr-p1	CID_63002	0
tox21-ahr-p1	CID_3478	0
tox21-ahr-p1	CID_3446	0
tox21-ahr-p1	CID_3488	0
tox21-ahr-p1	CID_71401	0
tox21-ahr-p1	CID_3454	0
tox21-ahr-p1	CID_10664	0
tox21-ahr-p1	CID_8739	0
tox21-ahr-p1	CID_65463	0
tox21-ahr-p1	CID_65708	0
tox21-ahr-p1	CID_3559	0
tox21-ahr-p1	CID_5702293	0
tox21-ahr-p1	CID_3639	0
tox21-ahr-p1	CID_774	0
tox21-ahr-p1	CID_681	0
tox21-ahr-p1	CID_60196259	0
tox21-ahr-p1	CID_5338	0
tox21-ahr-p1	CID_3246155	0
tox21-ahr-p1	CID_54724367	0
tox21-ahr-p1	CID_667466	0
tox21-ahr-p1	CID_3672	0
tox21-ahr-p1	CID_3671	0
tox21-ahr-p1	CID_3779	0
tox21-ahr-p1	CID_54459	0
tox21-ahr-p1	CID_3715	0
tox21-ahr-p1	CID_3696	0
tox21-ahr-p1	CID_133621	0
tox21-ahr-p1	CID_39912	0
tox21-ahr-p1	CID_40127	0
tox21-ahr-p1	CID_4831	0
tox21-ahr-p1	CID_1981	0
tox21-ahr-p1	CID_20055515	0
tox21-ahr-p1	CID_20056828	0
tox21-ahr-p1	CID_5472	0
tox21-ahr-p1	CID_5405	0
tox21-ahr-p1	CID_5593	0
tox21-ahr-p1	CID_5639	0
tox21-ahr-p1	CID_2435	0
tox21-ahr-p1	CID_2520	0
tox21-ahr-p1	CID_5665	0
tox21-ahr-p1	CID_2998	0
tox21-ahr-p1	CID_5707	0
tox21-ahr-p1	CID_65464	0
tox21-ahr-p1	CID_5560	0
tox21-ahr-p1	CID_3647	0
tox21-ahr-p1	CID_67313	0
tox21-ahr-p1	CID_3607	0
tox21-ahr-p1	CID_5328	0
tox21-ahr-p1	CID_5336	0
tox21-ahr-p1	CID_19529	0
tox21-ahr-p1	CID_92968	0
tox21-ahr-p1	CID_3690	0
tox21-ahr-p1	CID_19604	0
tox21-ahr-p1	CID_19675	0
tox21-ahr-p1	CID_54685047	0
tox21-ahr-p1	CID_4891	0
tox21-ahr-p1	CID_4849	0
tox21-ahr-p1	CID_41781	0
tox21-ahr-p1	CID_60196266	0
tox21-ahr-p1	CID_3742	0
tox21-ahr-p1	CID_65483	0
tox21-ahr-p1	CID_54677971	0
tox21-ahr-p1	CID_155774	0
tox21-ahr-p1	CID_5282386	0
tox21-ahr-p1	CID_5722	0
tox21-ahr-p1	CID_6100	0
tox21-ahr-p1	CID_31195	0
tox21-ahr-p1	CID_71399	0
tox21-ahr-p1	CID_2480	0
tox21-ahr-p1	CID_9051	0
tox21-ahr-p1	CID_54676537	0
tox21-ahr-p1	CID_6433169	0
tox21-ahr-p1	CID_67533	0
tox21-ahr-p1	CID_3503	0
tox21-ahr-p1	CID_6419888	0
tox21-ahr-p1	CID_210320	0
tox21-ahr-p1	CID_6420071	0
tox21-ahr-p1	CID_3394	0
tox21-ahr-p1	CID_21743	0
tox21-ahr-p1	CID_3332	0
tox21-ahr-p1	CID_22162	0
tox21-ahr-p1	CID_441333	0
tox21-ahr-p1	CID_6419942	0
tox21-ahr-p1	CID_5284373	0
tox21-ahr-p1	CID_65492	0
tox21-ahr-p1	CID_43231	0
tox21-ahr-p1	CID_43507	0
tox21-ahr-p1	CID_65495	0
tox21-ahr-p1	CID_5092	0
tox21-ahr-p1	CID_170344	0
tox21-ahr-p1	CID_44383	0
tox21-ahr-p1	CID_23681233	0
tox21-ahr-p1	CID_60196260	0
tox21-ahr-p1	CID_11953895	0
tox21-ahr-p1	CID_54670067	0
tox21-ahr-p1	CID_5359226	0
tox21-ahr-p1	CID_5284486	0
tox21-ahr-p1	CID_9458	0
tox21-ahr-p1	CID_9878	0
tox21-ahr-p1	CID_4173	0
tox21-ahr-p1	CID_5284613	0
tox21-ahr-p1	CID_91453	0
tox21-ahr-p1	CID_3182	0
tox21-ahr-p1	CID_3418	0
tox21-ahr-p1	CID_6419978	0
tox21-ahr-p1	CID_80311	0
tox21-ahr-p1	CID_71172	0
tox21-ahr-p1	CID_4922	0
tox21-ahr-p1	CID_20056627	0
tox21-ahr-p1	CID_5282484	0
tox21-ahr-p1	CID_5281098	0
tox21-ahr-p1	CID_53025	0
tox21-ahr-p1	CID_4539	0
tox21-ahr-p1	CID_5883	0
tox21-ahr-p1	CID_5892	0
tox21-ahr-p1	CID_3440	0
tox21-ahr-p1	CID_4174	0
tox21-ahr-p1	CID_9552079	0
tox21-ahr-p1	CID_221071	0
tox21-ahr-p1	CID_2883	0
tox21-ahr-p1	CID_1892	0
tox21-ahr-p1	CID_10621	0
tox21-ahr-p1	CID_5282318	0
tox21-ahr-p1	CID_3371	0
tox21-ahr-p1	CID_5284555	0
tox21-ahr-p1	CID_5094	0
tox21-ahr-p1	CID_5284447	0
tox21-ahr-p1	CID_5284619	0
tox21-ahr-p1	CID_14985	0
tox21-ahr-p1	CID_5284629	0
tox21-ahr-p1	CID_2448	0
tox21-ahr-p1	CID_54685920	0
tox21-ahr-p1	CID_114811	0
tox21-ahr-p1	CID_3736	0
tox21-ahr-p1	CID_3229	0
tox21-ahr-p1	CID_104838	0
tox21-ahr-p1	CID_45105092	0
tox21-ahr-p1	CID_4911	0
tox21-ahr-p1	CID_5324	0
tox21-ahr-p1	CID_5995	0
tox21-ahr-p1	CID_5342	0
tox21-ahr-p1	CID_4993	0
tox21-ahr-p1	CID_6009	0
tox21-ahr-p1	CID_5281417	0
tox21-ahr-p1	CID_4107	0
tox21-ahr-p1	CID_10766	0
tox21-ahr-p1	CID_102426	0
tox21-ahr-p1	CID_164652	0
tox21-ahr-p1	CID_2761171	0
tox21-ahr-p1	CID_68304	0
tox21-ahr-p1	CID_102428	0
tox21-ahr-p1	CID_83201	0
tox21-ahr-p1	CID_26098	0
tox21-ahr-p1	CID_610479	0
tox21-ahr-p1	CID_5281069	0
tox21-ahr-p1	CID_4513	0
tox21-ahr-p1	CID_54117	0
tox21-ahr-p1	CID_6438130	0
tox21-ahr-p1	CID_54362	0
tox21-ahr-p1	CID_54384	0
tox21-ahr-p1	CID_54454	0
tox21-ahr-p1	CID_444037	0
tox21-ahr-p1	CID_3278	0
tox21-ahr-p1	CID_1054	0
tox21-ahr-p1	CID_938	0
tox21-ahr-p1	CID_6047	0
tox21-ahr-p1	CID_6048	0
tox21-ahr-p1	CID_60196261	0
tox21-ahr-p1	CID_1349907	0
tox21-ahr-p1	CID_2206	0
tox21-ahr-p1	CID_10830	0
tox21-ahr-p1	CID_3168	0
tox21-ahr-p1	CID_11102	0
tox21-ahr-p1	CID_4100	0
tox21-ahr-p1	CID_68385	0
tox21-ahr-p1	CID_11289	0
tox21-ahr-p1	CID_11368	0
tox21-ahr-p1	CID_161104	0
tox21-ahr-p1	CID_21158559	0
tox21-ahr-p1	CID_27200	0
tox21-ahr-p1	CID_5531	0
tox21-ahr-p1	CID_27648	0
tox21-ahr-p1	CID_5702161	0
tox21-ahr-p1	CID_28061	0
tox21-ahr-p1	CID_4847	0
tox21-ahr-p1	CID_5994	0
tox21-ahr-p1	CID_4671	0
tox21-ahr-p1	CID_4740	0
tox21-ahr-p1	CID_16362	0
tox21-ahr-p1	CID_40632	0
tox21-ahr-p1	CID_6093	0
tox21-ahr-p1	CID_4044	0
tox21-ahr-p1	CID_2148	0
tox21-ahr-p1	CID_4754	0
tox21-ahr-p1	CID_6114	0
tox21-ahr-p1	CID_6126	0
tox21-ahr-p1	CID_11391	0
tox21-ahr-p1	CID_11683	0
tox21-ahr-p1	CID_9915886	0
tox21-ahr-p1	CID_4977	0
tox21-ahr-p1	CID_2391	0
tox21-ahr-p1	CID_3739	0
tox21-ahr-p1	CID_6433208	0
tox21-ahr-p1	CID_5284579	0
tox21-ahr-p1	CID_29327	0
tox21-ahr-p1	CID_5479	0
tox21-ahr-p1	CID_4855	0
tox21-ahr-p1	CID_3074	0
tox21-ahr-p1	CID_4927	0
tox21-ahr-p1	CID_4932	0
tox21-ahr-p1	CID_4843	0
tox21-ahr-p1	CID_4992	0
tox21-ahr-p1	CID_1676	0
tox21-ahr-p1	CID_5917	0
tox21-ahr-p1	CID_5333	0
tox21-ahr-p1	CID_2310	0
tox21-ahr-p1	CID_54682468	0
tox21-ahr-p1	CID_54686764	0
tox21-ahr-p1	CID_54704426	0
tox21-ahr-p1	CID_6166	0
tox21-ahr-p1	CID_5311498	0
tox21-ahr-p1	CID_2804	0
tox21-ahr-p1	CID_9570076	0
tox21-ahr-p1	CID_5326	0
tox21-ahr-p1	CID_3081	0
tox21-ahr-p1	CID_5329	0
tox21-ahr-p1	CID_2904	0
tox21-ahr-p1	CID_5280723	0
tox21-ahr-p1	CID_16051951	0
tox21-ahr-p1	CID_64740	0
tox21-ahr-p1	CID_4612	0
tox21-ahr-p1	CID_3825	0
tox21-ahr-p1	CID_68552	0
tox21-ahr-p1	CID_31072	0
tox21-ahr-p1	CID_2320	0
tox21-ahr-p1	CID_3059	0
tox21-ahr-p1	CID_5887	0
tox21-ahr-p1	CID_1046	0
tox21-ahr-p1	CID_4909	0
tox21-ahr-p1	CID_4848	0
tox21-ahr-p1	CID_24351	0
tox21-ahr-p1	CID_9373	0
tox21-ahr-p1	CID_4781	0
tox21-ahr-p1	CID_6231	0
tox21-ahr-p1	CID_5215	0
tox21-ahr-p1	CID_6234	0
tox21-ahr-p1	CID_3775	0
tox21-ahr-p1	CID_5340	0
tox21-ahr-p1	CID_5775	0
tox21-ahr-p1	CID_2315	0
tox21-ahr-p1	CID_6307	0
tox21-ahr-p1	CID_54680694	0
tox21-ahr-p1	CID_2797	0
tox21-ahr-p1	CID_6420022	0
tox21-ahr-p1	CID_101925	0
tox21-ahr-p1	CID_441328	0
tox21-ahr-p1	CID_3276	0
tox21-ahr-p1	CID_3326	0
tox21-ahr-p1	CID_441334	0
tox21-ahr-p1	CID_31728	0
tox21-ahr-p1	CID_31772	0
tox21-ahr-p1	CID_4912	0
tox21-ahr-p1	CID_155290	0
tox21-ahr-p1	CID_6603149	0
tox21-ahr-p1	CID_4850	0
tox21-ahr-p1	CID_4913	0
tox21-ahr-p1	CID_5795	0
tox21-ahr-p1	CID_5702242	0
tox21-ahr-p1	CID_6461	0
tox21-ahr-p1	CID_4994	0
tox21-ahr-p1	CID_2732	0
tox21-ahr-p1	CID_3291	0
tox21-ahr-p1	CID_2955	0
tox21-ahr-p1	CID_6634	0
tox21-ahr-p1	CID_5330	0
tox21-ahr-p1	CID_54688689	0
tox21-ahr-p1	CID_14051	0
tox21-ahr-p1	CID_4165	0
tox21-ahr-p1	CID_122824	0
tox21-ahr-p1	CID_64713	0
tox21-ahr-p1	CID_14219	0
tox21-ahr-p1	CID_32169	0
tox21-ahr-p1	CID_441374	0
tox21-ahr-p1	CID_3463	0
tox21-ahr-p1	CID_3001055	0
tox21-ahr-p1	CID_5074	0
tox21-ahr-p1	CID_5073	0
tox21-ahr-p1	CID_68712	0
tox21-ahr-p1	CID_54900	0
tox21-ahr-p1	CID_5095	0
tox21-ahr-p1	CID_2151	0
tox21-ahr-p1	CID_192197	0
tox21-ahr-p1	CID_667476	0
tox21-ahr-p1	CID_4806	0
tox21-ahr-p1	CID_14520	0
tox21-ahr-p1	CID_5526	0
tox21-ahr-p1	CID_71611	0
tox21-ahr-p1	CID_5332	0
tox21-ahr-p1	CID_60196262	0
tox21-ahr-p1	CID_16129666	0
tox21-ahr-p1	CID_16051954	0
tox21-ahr-p1	CID_60196264	0
tox21-ahr-p1	CID_33254	0
tox21-ahr-p1	CID_33613	0
tox21-ahr-p1	CID_33624	0
tox21-ahr-p1	CID_5362	0
tox21-ahr-p1	CID_5284409	0
tox21-ahr-p1	CID_35375	0
tox21-ahr-p1	CID_443944	0
tox21-ahr-p1	CID_56959	0
tox21-ahr-p1	CID_37542	0
tox21-ahr-p1	CID_5268	0
tox21-ahr-p1	CID_5253	0
tox21-ahr-p1	CID_5335	0
tox21-ahr-p1	CID_5472495	0
tox21-ahr-p1	CID_131746	0
tox21-ahr-p1	CID_72124	0
tox21-ahr-p1	CID_3025	0
tox21-ahr-p1	CID_6839	0
tox21-ahr-p1	CID_3292	0
tox21-ahr-p1	CID_4075	0
tox21-ahr-p1	CID_5280567	0
tox21-ahr-p1	CID_644020	0
tox21-ahr-p1	CID_2343	0
tox21-ahr-p1	CID_3516	0
tox21-ahr-p1	CID_91505	0
tox21-ahr-p1	CID_207841	0
tox21-ahr-p1	CID_64722	0
tox21-ahr-p1	CID_62413	0
tox21-ahr-p1	CID_15443	0
tox21-ahr-p1	CID_92163	0
tox21-ahr-p1	CID_2723716	0
tox21-ahr-p1	CID_62884	0
tox21-ahr-p1	CID_71412	0
tox21-ahr-p1	CID_115162	0
tox21-ahr-p1	CID_36294	0
tox21-ahr-p1	CID_5833	0
tox21-ahr-p1	CID_5233	0
tox21-ahr-p1	CID_2083	0
tox21-ahr-p1	CID_5265	0
tox21-ahr-p1	CID_3448	0
tox21-ahr-p1	CID_7172	0
tox21-ahr-p1	CID_7314	0
tox21-ahr-p1	CID_3735	0
tox21-ahr-p1	CID_204	0
tox21-ahr-p1	CID_3366	0
tox21-ahr-p1	CID_2794	0
tox21-ahr-p1	CID_16490	0
tox21-ahr-p1	CID_4487	0
tox21-ahr-p1	CID_443935	0
tox21-ahr-p1	CID_2466	0
tox21-ahr-p1	CID_36339	0
tox21-ahr-p1	CID_91610	0
tox21-ahr-p1	CID_5284558	0
tox21-ahr-p1	CID_33478	0
tox21-ahr-p1	CID_5282493	0
tox21-ahr-p1	CID_441307	0
tox21-ahr-p1	CID_54677972	0
tox21-ahr-p1	CID_5282169	0
tox21-ahr-p1	CID_656665	0
tox21-ahr-p1	CID_5426	0
tox21-ahr-p1	CID_5702214	0
tox21-ahr-p1	CID_5454	0
tox21-ahr-p1	CID_5505	0
tox21-ahr-p1	CID_1983	0
tox21-ahr-p1	CID_7699	0
tox21-ahr-p1	CID_15723	0
tox21-ahr-p1	CID_5315	0
tox21-ahr-p1	CID_3038	0
tox21-ahr-p1	CID_5104	0
tox21-ahr-p1	CID_8478	0
tox21-ahr-p1	CID_8480	0
tox21-ahr-p1	CID_17134	0
tox21-ahr-p1	CID_17275	0
tox21-ahr-p1	CID_17276	0
tox21-ahr-p1	CID_17683	0
tox21-ahr-p1	CID_9883104	0
tox21-ahr-p1	CID_18340	0
tox21-ahr-p1	CID_6420013	0
tox21-ahr-p1	CID_37392	0
tox21-ahr-p1	CID_3081545	0
tox21-ahr-p1	CID_441398	0
tox21-ahr-p1	CID_38010	0
tox21-ahr-p1	CID_20055558	0
tox21-ahr-p1	CID_5359	0
tox21-ahr-p1	CID_5503	0
tox21-ahr-p1	CID_5610	0
tox21-ahr-p1	CID_5429	0
tox21-ahr-p1	CID_864	0
tox21-ahr-p1	CID_62935	0
tox21-ahr-p1	CID_2052	0
tox21-ahr-p1	CID_5323	0
tox21-ahr-p1	CID_2145	0
tox21-ahr-p1	CID_4621	0
tox21-ahr-p1	CID_5576	0
tox21-ahr-p1	CID_5344	0
tox21-ahr-p1	CID_5319	0
tox21-ahr-p1	CID_5325	0
tox21-ahr-p1	CID_76621	0
tox21-ahr-p1	CID_3055	0
tox21-ahr-p1	CID_3926	0
tox21-ahr-p1	CID_19003	0
tox21-ahr-p1	CID_19004	0
tox21-ahr-p1	CID_6420038	0
tox21-ahr-p1	CID_441345	0
tox21-ahr-p1	CID_3308	0
tox21-ahr-p1	CID_39042	0
tox21-ahr-p1	CID_39147	0
tox21-ahr-p1	CID_47965	0
tox21-ahr-p1	CID_60196265	0
tox21-ahr-p1	CID_2061	0
tox21-ahr-p1	CID_1359	0
tox21-ahr-p1	CID_5578	0
tox21-ahr-p1	CID_54840	0
tox21-ahr-p1	CID_671690	0
tox21-ahr-p1	CID_5452	0
tox21-ahr-p1	CID_10133	0
tox21-ahr-p1	CID_275196	0
tox21-ahr-p1	CID_4641	0
tox21-ahr-p1	CID_8520	0
tox21-ahr-p1	CID_66063	0
tox21-ahr-p1	CID_6436	0
tox21-ahr-p1	CID_18283	0
tox21-ahr-p1	CID_5910	0
tox21-ahr-p1	CID_53232	0
tox21-ahr-p1	CID_44093	0
tox21-ahr-p1	CID_60961	0
tox21-ahr-p1	CID_5790	0
tox21-ahr-p1	CID_4205	0
tox21-ahr-p1	CID_47528	0
tox21-ahr-p1	CID_4235	0
tox21-ahr-p1	CID_4133	0
tox21-ahr-p1	CID_6348	0
tox21-ahr-p1	CID_3485	0
tox21-ahr-p1	CID_8003	0
tox21-ahr-p1	CID_445639	0
tox21-ahr-p1	CID_441140	0
tox21-ahr-p1	CID_23681059	0
tox21-ahr-p1	CID_3702	0
tox21-ahr-p1	CID_23672568	0
tox21-ahr-p1	CID_6434144	0
tox21-ahr-p1	CID_60196269	0
tox21-ahr-p1	CID_23684677	0
tox21-ahr-p1	CID_6128	0
tox21-ahr-p1	CID_5284443	0
tox21-ahr-p1	CID_39186	0
tox21-ahr-p1	CID_30627	0
tox21-ahr-p1	CID_16124	0
tox21-ahr-p1	CID_69588	0
tox21-ahr-p1	CID_667493	0
tox21-ahr-p1	CID_370	0
tox21-ahr-p1	CID_7108	0
tox21-ahr-p1	CID_3121	0
tox21-ahr-p1	CID_19188	0
tox21-ahr-p1	CID_2155	0
tox21-ahr-p1	CID_32793	0
tox21-ahr-p1	CID_38911	0
tox21-ahr-p1	CID_6604087	0
tox21-ahr-p1	CID_6604557	0
tox21-ahr-p1	CID_6420033	0
tox21-ahr-p1	CID_441308	0
tox21-ahr-p1	CID_23666711	0
tox21-ahr-p1	CID_62960	0
tox21-ahr-p1	CID_2843496	0
tox21-ahr-p1	CID_4463	0
tox21-ahr-p1	CID_5379	0
tox21-ahr-p1	CID_1030	0
tox21-ahr-p1	CID_7628	0
tox21-ahr-p1	CID_3054	0
tox21-ahr-p1	CID_6625	0
tox21-ahr-p1	CID_887	0
tox21-ahr-p1	CID_227	0
tox21-ahr-p1	CID_180	0
tox21-ahr-p1	CID_17142	0
tox21-ahr-p1	CID_1483	0
tox21-ahr-p1	CID_444266	0
tox21-ahr-p1	CID_3598	0
